profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,-2.0861216382228847,-0.010181970080672533,-0.6546360870256934,-0.644454116945021,0.6583312124800879,0.644454116945021,0.0,-0.644454116945021,0.6583312124800879,0.644454116945021,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,-0.7360225906910121,-0.10260292927446937,-0.209555884472281,-0.1069529551978116,0.1120862938655421,0.1069529551978116,0.0,-0.1069529551978116,0.1120862938655421,0.1069529551978116,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,-0.20890163998249225,-0.17225804767250608,-0.29157493782976174,-0.11931689015725569,0.12397979325241873,0.11931689015725569,0.0,-0.11931689015725569,0.12397979325241873,0.11931689015725569,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,0.19296759624333934,-0.21810302065112394,-0.36405209516267484,-0.14594907451155087,0.1498223365902859,0.14594907451155087,0.0,-0.14594907451155087,0.1498223365902859,0.14594907451155087,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,0.5475588032229506,-0.24663864449259848,-0.41654546606035053,-0.16990682156775205,0.17274535331376675,0.16990682156775205,0.0,-0.16990682156775205,0.17274535331376675,0.16990682156775205,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,0.8993070004632052,-0.252747826541002,-0.4039607026833902,-0.15121287614238818,0.15447853480159232,0.15121287614238818,0.0,-0.15121287614238818,0.15447853480159232,0.15121287614238818,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,1.2708699010455702,-0.23157455029632146,-0.32977806673783333,-0.09820351644151186,0.10244712882429335,0.09820351644151186,0.0,-0.09820351644151186,0.10244712882429335,0.09820351644151186,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,1.6946194253910267,-0.1953110722397723,-0.23456122176800304,-0.03925014952823075,0.04933101007345574,0.043531842670793935,0.0,-0.03925014952823075,0.04933101007345574,0.043531842670793935,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,2.260192739848693,-0.127848993551419,-0.11321911076048806,0.014629882790930932,0.0381820444677868,0.03088257831830177,0.0,0.014629882790930932,0.0381820444677868,0.03088257831830177,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,3.820754546067931,-0.013314883951648704,-0.5559156897152164,-0.5426008057635677,0.5437025171443808,0.5426008057635677,0.0,-0.5426008057635677,0.5437025171443808,0.5426008057635677,0.0
