profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,0,3,30,3,0,3,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20286421,0.7735196989478534,0.7665,0.7665,0.7396986657566047,0.7396986657566047,0,0,0,5.390699942996434,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,1,2,30,3,0,1,2,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20286422,0.7603888531996967,0.7685,0.7685,0.749911749314816,0.749911749314816,0,0,0,5.172260874998756,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,0,3,30,3,0,1,2,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20286423,0.7950327734846252,0.775,0.775,0.7797345640581799,0.7797345640581799,0,0,0,5.458205937000457,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,0,3,30,3,0,1,2,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20286424,0.7657828007595981,0.752,0.752,0.7347199953514555,0.7347199953514555,0,0,0,5.264733160001924,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,0,3,30,3,0,3,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20286425,0.754276992219796,0.7555,0.7555,0.7176846370176462,0.7176846370176462,0,0,0,5.520890982996207,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,2,0,0,2,30,3,0,3,0,0.0,0.0,0.0,0.06666666666666667,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20286426,0.7438383838383837,0.7595,0.7595,0.7246673423641972,0.7246673423641972,0,0,0,5.412580237003567,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,3,0,30,3,0,3,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20286427,0.7714285714285715,0.7695,0.7695,0.7270747494309897,0.7270747494309897,0,0,0,5.6935878330041305,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,1,2,30,3,0,3,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20286428,0.7859963878767988,0.7815,0.7815,0.7680188670442384,0.7680188670442384,0,0,0,5.444737317004183,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,1,2,30,3,0,1,2,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20286429,0.7648667262246482,0.762,0.762,0.7329110410318596,0.7329110410318596,0,0,0,4.958871397000621,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,0,3,30,3,0,3,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
