y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.0861216382228847,-0.644454116945021,0.6583312124800879,-0.36203630908966716,0.39836383865965747
-0.7360225906910121,-0.1069529551978116,0.1120862938655421,-2.4148869261068966,2.4778724441871316
-0.20890163998249225,-0.11931689015725569,0.12397979325241873,-3.839541244419056,3.903983931316146
0.19296759624333934,-0.14594907451155087,0.1498223365902859,-4.691303643177328,4.784751053641121
0.5475588032229506,-0.16990682156775205,0.17274535331376675,-5.245076518043802,5.364263663860064
0.8993070004632052,-0.15121287614238818,0.15447853480159232,-5.261352397206817,5.381370208803684
1.2708699010455702,-0.09820351644151186,0.10244712882429335,-5.007847290330865,5.120544879837689
1.6946194253910267,-0.03925014952823075,0.04933101007345574,-4.180445617045059,4.274142678083022
2.260192739848693,0.014629882790930932,0.0381820444677868,-2.7506774622439987,2.8327451262966954
3.820754546067931,-0.5426008057635677,0.5437025171443808,-0.41188680113309906,0.43751496821976904
