profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,-2.0861216382228847,-0.7294813753438352,-0.010181970080672533,-0.7192994052631626,0.7192994052631626,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,-0.7360225906910121,-0.20073013448791366,-0.10260292927446937,-0.09812720521344429,0.09812720521344429,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,-0.20890163998249225,-0.27048422572565806,-0.17225804767250608,-0.09822617805315198,0.09822617805315198,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,0.19296759624333934,-0.2887336688934066,-0.21810302065112394,-0.07063064824228268,0.07063064824228268,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,0.5475588032229506,-0.37799224454986924,-0.24663864449259848,-0.13135360005727076,0.13135360005727076,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,0.8993070004632052,-0.40278509473308377,-0.252747826541002,-0.1500372681920818,0.1500372681920818,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,1.2708699010455702,-0.3229087633427748,-0.23157455029632146,-0.09133421304645334,0.09133421304645334,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,1.6946194253910267,-0.21371874480375155,-0.1953110722397723,-0.018407672563979266,0.018407672563979266,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,2.260192739848693,-0.06430467497840403,-0.127848993551419,0.06354431857301496,0.06354431857301496,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20286420,3.820754546067931,-0.545214470470987,-0.013314883951648704,-0.5318995865193383,0.5318995865193383,0.7909875672303345,0.768,0.768,0.7677998391561103,0.7677998391561103,0,0,0,6.081892700000026
