profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.20032173234641587,0.20530114777159547,0.29111593524029733,0.0,50,0.7696109922247173,0.7331138626834381,0.0,0.76834,0.76834,0.7485377007382765,0.0,0.0,8.394746469660168,5.442112694501702,419.73732348300837,0.0,0.0,0.0,0.0,0.002,0.09133333333333332,0.10200000000000001
full,complex_local__strong__n2000__nsim50,complex_local__strong__nsim50__n2000__y10__seed20286420__full,complex_local,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20286420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-3.4165054208796586,3.4171429171069447,3.9353791247544874,0.0,50,0.7696109922247173,0.7331138626834381,0.0,0.76834,0.76834,2.2541721311689575,0.0,0.0,12.350574265679752,12.265311772996938,617.5287132839876,1e-05,0.0063,0.0,0.0,0.0,0.012666666666666666,0.05
