profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,5,0,3,2,30,3,0,1,2,0.0,0.0,0.03333333333333333,0.16666666666666666,0.1,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20273421,0.5970057194123585,0.548,0.548,0.5715472819389222,0.5715472819389222,0,0,0,5.001895847999549,3,0,0,0,0,3,0,0,0,0,30,2,0,0,2,30,3,0,3,0,30,5,0,1,4,0.0,0.0,0.06666666666666667,0.1,0.16666666666666666,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20273422,0.6089987325728771,0.565,0.565,0.5787571301284739,0.5787571301284739,0,0,0,6.137855794993811,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,4,0,3,1,30,3,0,3,0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.1,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20273423,0.6023462929294146,0.57,0.57,0.5550645472884259,0.5550645472884259,0,0,0,6.6042657809957745,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,5,0,3,2,30,3,0,0,3,0.0,0.0,0.03333333333333333,0.16666666666666666,0.1,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20273424,0.5998774509803922,0.552,0.552,0.5707720433022812,0.5707720433022812,0,0,0,5.832826997000666,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,3,0,30,3,0,1,2,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20273425,0.5659256731503599,0.532,0.532,0.535008794982176,0.535008794982176,0,0,0,5.859994701000687,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,4,0,3,1,30,4,0,3,1,0.0,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20273426,0.6052243002374682,0.552,0.552,0.5699007981713837,0.5699007981713837,0,0,0,6.01072993100388,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,3,0,30,3,0,3,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20273427,0.5964569472256314,0.563,0.563,0.5624102118381554,0.5624102118381554,0,0,0,6.43230913500156,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,0,3,30,3,0,3,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20273428,0.6148469016333442,0.562,0.562,0.5889006316644231,0.5889006316644231,0,0,0,5.7066566920038895,3,0,0,0,0,3,0,0,0,0,30,2,0,0,2,30,3,0,3,0,30,5,0,1,4,0.0,0.0,0.06666666666666667,0.1,0.16666666666666666,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20273429,0.6045872153209109,0.559,0.559,0.5761076200875496,0.5761076200875496,0,0,0,5.8414565499988385,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,4,0,3,1,30,3,0,1,2,0.0,0.0,0.0,0.13333333333333333,0.1,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,10,20273430,0.6013642411709068,0.55,0.55,0.5682144116059966,0.5682144116059966,0,0,0,5.841344549997302,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,4,0,1,3,30,4,0,1,3,0.0,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,11,20273431,0.5931909147899889,0.55,0.55,0.5496058443450713,0.5496058443450713,0,0,0,7.274392040999373,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,3,0,30,3,0,1,2,0.0,0.0,0.0,0.1,0.1,0.0,0.0
