profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,-2.6903966414462386,-0.8473208640202115,-0.005973245582659704,-0.8413476184375518,0.8413476184375518,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,-1.0560019672333263,-0.13114019164464472,-0.08240932827813148,-0.048730863366513236,0.048730863366513236,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,-0.38819992323075647,-0.21214599203311557,-0.15727162171829173,-0.05487437031482384,0.05487437031482384,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,0.10805498357519228,-0.36515790436788464,-0.20491451462908647,-0.16024338973879818,0.16024338973879818,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,0.5488852415421697,-0.32986108464249575,-0.24043207668645827,-0.08942900795603748,0.08942900795603748,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,0.9803909641425683,-0.42166565766764447,-0.25184204878746697,-0.1698236088801775,0.1698236088801775,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,1.4233415609764641,-0.34690527387423303,-0.24239931325559766,-0.10450596061863537,0.10450596061863537,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,1.9537858635293346,-0.2582697345739379,-0.2030188139351884,-0.055250920638749534,0.055250920638749534,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,2.6538047968629783,-0.11899111972888439,-0.13706273696258675,0.01807161723370236,0.01807161723370236,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20273420,4.564163102251663,-0.18454052697557716,-0.015308677301666851,-0.1692318496739103,0.1692318496739103,0.6490001004924129,0.578,0.578,0.6091907995994325,0.6091907995994325,0,0,0,5.784015070006717
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20273421,-2.6903966414462386,-0.28885186586541967,-0.005973245582659704,-0.28287862028275995,0.28287862028275995,0.5970057194123585,0.548,0.548,0.5715472819389222,0.5715472819389222,0,0,0,5.001895847999549
