y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.6903966414462386,-0.7650270413878281,0.8004718842034219,-0.2117713382187518,0.2941752370406717
-1.0560019672333263,-0.17566471091709399,0.21024948351543996,-2.098064687531471,2.2759128102907584
-0.38819992323075647,-0.16692049810820872,0.1757064416832401,-3.2894671772450925,3.5102176251739676
0.10805498357519228,-0.22632721947452442,0.23361513125156463,-4.140615899523471,4.434434338687865
0.5488852415421697,-0.23187747520116272,0.2396135177766713,-4.48074045347807,4.791892628621174
0.9803909641425683,-0.22158572183626088,0.23019681143883494,-4.552225929072413,4.9707695381741726
1.4233415609764641,-0.15395416784181143,0.16731903223458747,-4.199401136211194,4.579256405846201
1.9537858635293346,-0.07428734133737444,0.09127543931327611,-3.512788046465494,3.8890320088017565
2.6538047968629783,0.004036015326449368,0.053702764521188585,-2.310947183876491,2.5321291102906205
4.564163102251663,-0.5849845370283117,0.6270509996841181,-0.34033696425051374,0.3871823009757022
