profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.2596592697806127,0.26497257953993,0.3623834824198111,0.0,50,0.6073474307186449,0.5659256731503599,0.0,0.56158,0.56158,0.5748646015302457,0.0,0.0,5.7832725306799695,5.766537706502277,289.16362653399847,0.0,0.0,0.0,0.0,0.029333333333333336,0.12666666666666665,0.11533333333333333
full,baseline__medium__n1000__nsim50,baseline__medium__nsim50__n1000__y10__seed20273420__full,baseline,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20273420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-2.9136358815872963,2.916428086326368,3.571815865880573,0.0,50,0.6073474307186449,0.5659256731503599,0.0,0.56158,0.56158,0.0657854849812392,0.0,0.0,7.822502065359149,7.824534176499583,391.12510326795746,4e-05,0.00226,0.0,0.0,0.0,0.07533333333333334,0.059333333333333335
