profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,smooth_low__strong__n500__nsim50,smooth_low__strong__nsim50__n500__y10__seed20266420__full,smooth_low,strong,500,50,10,3,25,50000,1729,20266420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.18968111770022952,0.19106220998322282,0.2508323723035462,0.0,50,0.7553412493040499,0.6641681081427382,0.0,0.74488,0.74488,0.7327361031720317,0.0,0.0,4.465665985679952,4.426178396499381,223.28329928399762,0.0,0.0,0.0,0.0,0.146,0.1746666666666667,0.2533333333333333
full,smooth_low__strong__n500__nsim50,smooth_low__strong__nsim50__n500__y10__seed20266420__full,smooth_low,strong,500,50,10,3,25,50000,1729,20266420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-1.759571247416012,1.7620906036704063,2.139692125280293,0.0,50,0.7553412493040499,0.6641681081427382,0.0,0.74488,0.74488,0.11098620419849312,0.0,0.0,5.484049408199862,5.492778021498452,274.2024704099931,4e-05,0.00452,0.0,0.0,0.01,0.062,0.10533333333333333
