y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.66665688989749,-0.6433702659750573,0.6438573777339146,-0.31652424410294844,0.3383972471942978
-1.0186219743221396,-0.10278738669306316,0.10587232984910665,-2.4011546172117697,2.459534869708477
-0.3532883086576586,-0.10783479586093313,0.11058242278472082,-3.6126053682900197,3.701714690427106
0.14009464382231304,-0.14742024786493865,0.15083220109322315,-4.447869748432583,4.551265590944975
0.5775807080936514,-0.16139994395939522,0.1638459854372695,-4.874169165882962,4.9803043134967355
1.0098632379892445,-0.1526499295218017,0.1549764459459711,-4.959207116634867,5.070278865021439
1.445545691520932,-0.10883488829819507,0.1125386131850385,-4.622983504903095,4.760645655392018
1.9746800583424389,-0.056640624929587505,0.06335827738302839,-3.780688920694317,3.890206190557337
2.6735094790472362,-0.00027070650156305233,0.024281293942820727,-2.4521698893148116,2.5232316255883793
4.575803002445498,-0.5184885797247804,0.5231451671389391,-0.3566667180002592,0.3793095612511776
