profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,-2.66665688989749,-0.6603811653434692,-0.0082355261860144,-0.6521456391574548,0.6521456391574548,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,-1.0186219743221396,-0.25117130837041335,-0.10057697997830162,-0.15059432839211173,0.15059432839211173,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,-0.3532883086576586,-0.293288389795736,-0.17583094979781044,-0.11745743999792557,0.11745743999792557,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,0.14009464382231304,-0.37794215916439106,-0.21964690797909067,-0.15829525118530038,0.15829525118530038,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,0.5775807080936514,-0.43791027341615024,-0.24479731728967358,-0.19311295612647666,0.19311295612647666,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,1.0098632379892445,-0.4043461577268505,-0.24713975737252192,-0.1572064003543286,0.1572064003543286,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,1.445545691520932,-0.35298037083866113,-0.23027418877601347,-0.12270618206264766,0.12270618206264766,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,1.9746800583424389,-0.30152590163718296,-0.18924450143012128,-0.11228140020706168,0.11228140020706168,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,2.6735094790472362,-0.13696415267786943,-0.12163428345990734,-0.015329869217962089,0.015329869217962089,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20277420,4.575803002445498,-0.5700914415330681,-0.012895749087681208,-0.5571956924453869,0.5571956924453869,0.8364988525055719,0.8065,0.8065,0.7883529166543795,0.7883529166543795,0,0,0,6.511272104995442
