profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.19996973693293152,0.20187509266599216,0.283293657157112,0.0,50,0.8344978725772952,0.7958999095568284,0.0,0.8124800000000001,0.8124800000000001,0.8038395605612636,0.0,0.0,18.06140368057968,25.073772574996838,903.0701840289839,0.0,0.0,0.0,0.0,0.0,0.10066666666666667,0.09866666666666667
full,baseline__strong__n2000__nsim50,baseline__strong__nsim50__n2000__y10__seed20277420__full,baseline,strong,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20277420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-3.1824039293467634,3.1825620789139895,3.6796700703440908,0.0,50,0.8344978725772952,0.7958999095568284,0.0,0.8124800000000001,0.8124800000000001,0.0553833170322762,0.0,0.0,26.094238066219987,33.98319546300263,1304.7119033109993,0.0,0.03024,0.0,0.0,0.0,0.05600000000000001,0.03266666666666666
