profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20278420,0.18181818181818182,0.186,0.186,0.1773779816025043,0.1773779816025043,0,0,0,5.322795619002136,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,4,0,3,1,30,7,0,1,6,0.0,0.0,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20278421,0.16492518059855515,0.172,0.172,0.14813153412695926,0.14813153412695926,0,0,0,4.578780153999105,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,1,4,30,6,0,0,6,0.0,0.0,0.13333333333333333,0.16666666666666666,0.2,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20278422,0.22476133946678545,0.188,0.188,0.21368327294911693,0.21368327294911693,0,0,0,4.334513208006683,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,0,6,30,7,0,1,6,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20278423,0.25040372068987793,0.182,0.182,0.24669589943132572,0.24669589943132572,0,0,0,4.380676734006556,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,3,3,30,7,0,3,4,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20278424,0.15313131313131312,0.174,0.174,0.137412289373862,0.137412289373862,0,0,0,4.827307553998253,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,4,0,3,1,30,6,0,3,3,0.0,0.0,0.13333333333333333,0.13333333333333333,0.2,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20278425,0.2450387142950094,0.176,0.176,0.23683938668353927,0.23683938668353927,0,0,0,4.4345277399988845,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,1,5,30,6,0,3,3,0.0,0.0,0.2,0.2,0.2,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20278426,0.14015808752650866,0.166,0.166,0.129219522726337,0.129219522726337,0,0,0,4.783013660002325,3,0,0,0,0,3,0,0,0,0,30,4,0,1,3,30,6,0,1,5,30,4,0,3,1,0.0,0.0,0.13333333333333333,0.2,0.13333333333333333,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20278427,0.11713836477987416,0.17,0.17,0.10056606908454871,0.10056606908454871,0,0,0,4.68553044500004,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,6,0,3,3,30,5,0,0,5,0.0,0.0,0.13333333333333333,0.2,0.16666666666666666,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20278428,0.2,0.168,0.168,0.17972585715990522,0.17972585715990522,0,0,0,4.465649131001555,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,6,0,1,5,30,4,0,3,1,0.0,0.0,0.1,0.2,0.13333333333333333,0.0,0.0
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20278429,0.1706787856007927,0.17,0.17,0.16549427203870232,0.16549427203870232,0,0,0,4.321802983999078,3,0,0,0,0,3,0,0,0,0,30,6,0,3,3,30,6,0,3,3,30,6,0,4,2,0.0,0.0,0.2,0.2,0.2,0.0,0.0
