y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.058825848564476,-0.5593459817156239,1.069960422314856,-0.2895390657404424,0.5214040068681214
-0.7501909905515641,-0.7092792469303834,0.8004114374900453,-2.510726366906871,3.582688154402725
-0.22127936553062727,-0.7194612478666823,0.8148447162292105,-3.7850311236594756,5.636626956027574
0.17403460030357734,-0.7545492257498556,0.8199354846860678,-4.821764386649522,6.9834220867250405
0.5214683829304213,-0.8691702633851836,0.9366299228912055,-5.315028207529158,7.750823390031007
0.8574233048570674,-0.7523527846740992,0.8250314143400438,-5.268611317600467,7.5041822109824405
1.2179672368143948,-0.44841121468262074,0.506267079900804,-4.952163784521835,6.8992958065523196
1.6284315828384108,-0.14259612484973747,0.2500650313239121,-4.244570916488906,6.198511718534104
2.196588654420764,-0.06575486879782055,0.7052327295721991,-2.6493983603047604,3.538513094640224
3.7212439129919943,-0.5733900086920116,1.0705597986563138,-0.36795590180539733,0.7240550059757432
