profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.5594310967344017,0.6160383019894076,0.8149836006781634,0.0,50,0.1866730960424658,0.08495569223470412,0.0,0.1754,0.1754,0.17148319379293253,0.0,0.0,4.5767905693396465,4.542025566996017,228.8395284669823,0.0,0.0,0.0,0.0,0.142,0.17733333333333334,0.19666666666666668
full,complex_local__weak__n500__nsim50,complex_local__weak__nsim50__n500__y10__seed20278420__full,complex_local,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20278420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-3.420478943120683,3.424964739408415,5.559698180977655,0.0,50,0.1866730960424658,0.08495569223470412,0.0,0.1754,0.1754,0.0821096599633961,0.0,0.04,6.020899819220649,6.04052332250285,301.04499096103245,0.0,0.0,0.0,0.0,0.006,0.05733333333333333,0.07466666666666667
