profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-1.007110532465287,1.0349949600068553,1.4754033063121692,0.0,50,0.16929070714604172,0.10962262231716002,0.0,0.17568999999999999,0.17568999999999999,0.1547480718572568,0.0,0.0,5.556445489499602,5.55160247099775,277.8222744749801,0.0,0.0,0.0,0.0,0.0006666666666666666,0.09200000000000001,0.10266666666666667
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-5.700083282680454,5.700083282680454,7.24233461341244,0.0,50,0.16929070714604172,0.10962262231716002,0.0,0.17568999999999999,0.17568999999999999,0.03709642188020951,0.0,0.08,13.257539206359798,13.267382108002494,662.8769603179899,1e-05,0.0,0.0,0.0,0.0,0.005333333333333333,0.028000000000000004
