profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,-2.058825848564476,-0.009267631103074141,-3.2703039519026054,-3.261036320799531,3.373023450362219,3.261036320799531,0.0,-3.261036320799531,3.373023450362219,3.261036320799531,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,-0.7501909905515641,-0.08295660036166366,-0.6976356198621808,-0.6146790195005171,0.6452225947658276,0.6146790195005171,0.0,-0.6146790195005171,0.6452225947658276,0.6146790195005171,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,-0.22127936553062727,-0.14364828209764918,-0.7701594266399511,-0.626511144542302,0.6587626283623611,0.626511144542302,0.0,-0.626511144542302,0.6587626283623611,0.626511144542302,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,0.17403460030357734,-0.2035488245931284,-0.9275896577252806,-0.7240408331321523,0.7572687875482973,0.7240408331321523,0.0,-0.7240408331321523,0.7572687875482973,0.7240408331321523,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,0.5214683829304213,-0.23858499095840863,-1.146658719820835,-0.9080737288624263,0.9416042584502321,0.9080737288624263,0.0,-0.9080737288624263,0.9416042584502321,0.9080737288624263,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,0.8574233048570674,-0.2509041591320072,-1.0481172915733241,-0.7972131324413171,0.8278829803500677,0.7972131324413171,0.0,-0.7972131324413171,0.8278829803500677,0.7972131324413171,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,1.2179672368143948,-0.2467224231464738,-0.6870769414062425,-0.4403545182597688,0.4652830071035823,0.4403545182597688,0.0,-0.4403545182597688,0.4652830071035823,0.4403545182597688,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,1.6284315828384108,-0.21745027124773952,-0.3981226064864974,-0.18067233523875786,0.23323044450106908,0.18856064191944907,0.0,-0.18067233523875786,0.23323044450106908,0.18856064191944907,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,2.196588654420764,-0.1517857142857143,-0.04309331526258439,0.10869239902312991,0.19608013386767734,0.1622635697118636,0.0,0.10869239902312991,0.19608013386767734,0.1622635697118636,0.0
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,3.7212439129919943,-0.020343580470162714,-2.6475602713693878,-2.6272166908992256,2.661913711530344,2.6272166908992256,0.0,-2.6272166908992256,2.661913711530344,2.6272166908992256,0.0
