profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,-2.058825848564476,-2.7044770515141883,-0.009267631103074141,-2.695209420411114,2.695209420411114,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,-0.7501909905515641,-0.5558158601801636,-0.08295660036166366,-0.47285925981849997,0.47285925981849997,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,-0.22127936553062727,-0.6026889222085693,-0.14364828209764918,-0.4590406401109201,0.4590406401109201,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,0.17403460030357734,-0.7579806030073845,-0.2035488245931284,-0.5544317784142561,0.5544317784142561,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,0.5214683829304213,-1.1430317429469339,-0.23858499095840863,-0.9044467519885253,0.9044467519885253,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,0.8574233048570674,-1.1746197766740045,-0.2509041591320072,-0.9237156175419974,0.9237156175419974,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,1.2179672368143948,-0.7009971777893232,-0.2467224231464738,-0.45427475464284944,0.45427475464284944,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,1.6284315828384108,-0.5134839256242469,-0.21745027124773952,-0.2960336543765074,0.2960336543765074,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,2.196588654420764,0.014275928311955786,-0.1517857142857143,0.1660616425976701,0.1660616425976701,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20280420,3.7212439129919943,-3.196196738795211,-0.020343580470162714,-3.175853158325048,3.175853158325048,0.15376051097242976,0.1705,0.1705,0.13540771678603974,0.13540771678603974,0,0,0,5.93783049400372
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20280421,-2.058825848564476,-3.587576477160346,-0.009267631103074141,-3.5783088460572716,3.5783088460572716,0.16820241286727616,0.181,0.181,0.14818869300358098,0.14818869300358098,0,0,0,5.256057027996576
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20280421,-0.7501909905515641,-0.7094565802583457,-0.08295660036166366,-0.626499979896682,0.626499979896682,0.16820241286727616,0.181,0.181,0.14818869300358098,0.14818869300358098,0,0,0,5.256057027996576
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20280421,-0.22127936553062727,-0.7245500976047986,-0.14364828209764918,-0.5809018155071495,0.5809018155071495,0.16820241286727616,0.181,0.181,0.14818869300358098,0.14818869300358098,0,0,0,5.256057027996576
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20280421,0.17403460030357734,-1.240001193211736,-0.2035488245931284,-1.0364523686186078,1.0364523686186078,0.16820241286727616,0.181,0.181,0.14818869300358098,0.14818869300358098,0,0,0,5.256057027996576
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20280421,0.5214683829304213,-1.3401311457042635,-0.23858499095840863,-1.101546154745855,1.101546154745855,0.16820241286727616,0.181,0.181,0.14818869300358098,0.14818869300358098,0,0,0,5.256057027996576
full,complex_local__weak__n2000__nsim50,complex_local__weak__nsim50__n2000__y10__seed20280420__full,complex_local,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20280420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20280421,0.8574233048570674,-1.2387149210322324,-0.2509041591320072,-0.9878107619002252,0.9878107619002252,0.16820241286727616,0.181,0.181,0.14818869300358098,0.14818869300358098,0,0,0,5.256057027996576
