profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,-2.0006430525363985,-0.005003950487226759,-2.62101999645888,-2.6160160459716533,2.7145515497335,2.6160160459716533,0.0,-2.6160160459716533,2.7145515497335,2.6160160459716533,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,-0.9063582162994132,-0.060969186199631285,-0.5239055190328246,-0.4629363328331933,0.4833186597673356,0.4629363328331933,0.0,-0.4629363328331933,0.4833186597673356,0.4629363328331933,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,-0.48558776501888196,-0.12562549381090335,-0.7803515983368782,-0.6547261045259748,0.66997331657242,0.6547261045259748,0.0,-0.6547261045259748,0.66997331657242,0.6547261045259748,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,-0.16857695098965694,-0.17500658414537795,-0.9889046160762066,-0.8138980319308287,0.8336202042435786,0.8138980319308287,0.0,-0.8138980319308287,0.8336202042435786,0.8138980319308287,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,0.11210776459912555,-0.2167500658414538,-1.1730731734519186,-0.9563231076104648,0.9716026920508655,0.9563231076104648,0.0,-0.9563231076104648,0.9716026920508655,0.9563231076104648,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,0.3938393823143246,-0.24716881748749014,-1.1571593942511498,-0.9099905767636595,0.9259801415572483,0.9099905767636595,0.0,-0.9099905767636595,0.9259801415572483,0.9099905767636595,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,0.6923047993838453,-0.2473005003950487,-0.9933128335430312,-0.7460123331479825,0.7582702502494985,0.7460123331479825,0.0,-0.7460123331479825,0.7582702502494985,0.7460123331479825,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,1.0392662699723887,-0.22214906505135634,-0.7095918553298912,-0.48744279027853493,0.5027171443491936,0.48744279027853493,0.0,-0.48744279027853493,0.5027171443491936,0.48744279027853493,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,1.5210231058453096,-0.15064524624703712,-0.39997164693315085,-0.24932640068611372,0.2751703482919677,0.24932640068611372,0.0,-0.24932640068611372,0.2751703482919677,0.24932640068611372,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,kan,2.7687217436325167,-0.017777192520410767,-2.727007822434814,-2.7092306299144036,2.738259373946946,2.7092306299144036,0.0,-2.7092306299144036,2.738259373946946,2.7092306299144036,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,-2.0006430525363985,-0.005003950487226759,-0.3261460956439937,-0.321142145156767,0.43804389839575264,0.3653796681836844,0.0,-0.321142145156767,0.43804389839575264,0.3653796681836844,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,-0.9063582162994132,-0.060969186199631285,-4.932938967969589,-4.871969781769958,7.339563703902926,4.871969781769958,0.0,-4.871969781769958,7.339563703902926,4.871969781769958,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,-0.48558776501888196,-0.12562549381090335,-8.22703819484985,-8.101412701038948,11.786984412748529,8.101412701038948,0.0,-8.101412701038948,11.786984412748529,8.101412701038948,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,-0.16857695098965694,-0.17500658414537795,-10.555270138285948,-10.38026355414057,14.996954416041763,10.38026355414057,0.0,-10.38026355414057,14.996954416041763,10.38026355414057,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,0.11210776459912555,-0.2167500658414538,-12.465961876053735,-12.24921181021228,17.637062510127503,12.24921181021228,0.0,-12.24921181021228,17.637062510127503,12.24921181021228,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,0.3938393823143246,-0.24716881748749014,-13.5908672327203,-13.343698415232812,19.71611267061407,13.343698415232812,0.0,-13.343698415232812,19.71611267061407,13.343698415232812,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,0.6923047993838453,-0.2473005003950487,-13.1209413576835,-12.873640857288452,18.930416126900866,12.873640857288452,0.0,-12.873640857288452,18.930416126900866,12.873640857288452,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,1.0392662699723887,-0.22214906505135634,-10.609254151791076,-10.387105086739721,14.395953565757186,10.387105086739721,0.0,-10.387105086739721,14.395953565757186,10.387105086739721,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,1.5210231058453096,-0.15064524624703712,-7.057791524927756,-6.907146278680719,9.222360971910486,6.907146278680719,0.0,-6.907146278680719,9.222360971910486,6.907146278680719,0.0
full,smooth_low__weak__n2000__nsim50,smooth_low__weak__nsim50__n2000__y10__seed20262420__full,smooth_low,weak,2000,50,10,3,25,50000,1729,20262420,rf_core_v1,kan_core_v1,rf,2.7687217436325167,-0.017777192520410767,-0.8148959722708424,-0.7971187797504317,1.2087901467423199,0.8045089774090798,0.0,-0.7971187797504317,1.2087901467423199,0.8045089774090798,0.0
