y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.66665688989749,-0.521131451408394,0.5476585359630199,-0.28665922887273854,0.3793523736034561
-1.0186219743221396,-0.10651528169831581,0.11174391195663218,-2.9023028278540375,8.200389891874908
-0.3532883086576586,-0.11742480611934686,0.12381648688028454,-4.70905162824111,14.622268626271744
0.14009464382231304,-0.14734812035250056,0.1539943242126863,-5.808455508362559,18.62080436177818
0.5775807080936514,-0.15911924463957358,0.16462353732533214,-6.4053106507955935,20.446946614564016
1.0098632379892445,-0.14746074369357962,0.15437514172403127,-6.253196596314772,19.79242123904997
1.445545691520932,-0.10094069173192341,0.10992625467318203,-5.973441663078563,19.21618124846795
1.9746800583424389,-0.05552262916887971,0.06966270828485545,-4.671420436985725,13.87639763528618
2.6735094790472362,-0.014320190843856821,0.03596460658363342,-3.8987517688001616,14.134520770598185
4.575803002445498,-0.421363291352639,0.44567660311494245,-0.7877131368848742,3.4655691556107504
