profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,-2.66665688989749,-0.0082355261860144,-0.5293669775944084,-0.521131451408394,0.5476585359630199,0.521131451408394,0.0,-0.521131451408394,0.5476585359630199,0.521131451408394,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,-1.0186219743221396,-0.10057697997830162,-0.20709226167661743,-0.10651528169831581,0.11174391195663218,0.10651528169831581,0.0,-0.10651528169831581,0.11174391195663218,0.10651528169831581,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,-0.3532883086576586,-0.17583094979781044,-0.2932557559171573,-0.11742480611934686,0.12381648688028454,0.11812317923575011,0.0,-0.11742480611934686,0.12381648688028454,0.11812317923575011,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,0.14009464382231304,-0.21964690797909067,-0.36699502833159126,-0.14734812035250056,0.1539943242126863,0.14786668801976943,0.0,-0.14734812035250056,0.1539943242126863,0.14786668801976943,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,0.5775807080936514,-0.24479731728967358,-0.40391656192924713,-0.15911924463957358,0.16462353732533214,0.15911924463957358,0.0,-0.15911924463957358,0.16462353732533214,0.15911924463957358,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,1.0098632379892445,-0.24713975737252192,-0.39460050106610156,-0.14746074369357962,0.15437514172403127,0.14746074369357962,0.0,-0.14746074369357962,0.15437514172403127,0.14746074369357962,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,1.445545691520932,-0.23027418877601347,-0.33121488050793685,-0.10094069173192341,0.10992625467318203,0.10094069173192341,0.0,-0.10094069173192341,0.10992625467318203,0.10094069173192341,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,1.9746800583424389,-0.18924450143012128,-0.244767130599001,-0.05552262916887971,0.06966270828485545,0.0592189081298822,0.0,-0.05552262916887971,0.06966270828485545,0.0592189081298822,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,2.6735094790472362,-0.12163428345990734,-0.13595447430376417,-0.014320190843856821,0.03596460658363342,0.029380472313904546,0.0,-0.014320190843856821,0.03596460658363342,0.029380472313904546,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,4.575803002445498,-0.012895749087681208,-0.4342590404403202,-0.421363291352639,0.44567660311494245,0.4227117385390445,0.0,-0.421363291352639,0.44567660311494245,0.4227117385390445,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,rf,-2.66665688989749,-0.0082355261860144,-0.29489475505875296,-0.28665922887273854,0.3793523736034561,0.3008476756555049,0.0,-0.28665922887273854,0.3793523736034561,0.3008476756555049,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,rf,-1.0186219743221396,-0.10057697997830162,-3.002879807832339,-2.9023028278540375,8.200389891874908,2.9023028278540375,0.0,-2.9023028278540375,8.200389891874908,2.9023028278540375,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,rf,-0.3532883086576586,-0.17583094979781044,-4.884882578038921,-4.70905162824111,14.622268626271744,4.70905162824111,0.0,-4.70905162824111,14.622268626271744,4.70905162824111,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,rf,0.14009464382231304,-0.21964690797909067,-6.02810241634165,-5.808455508362559,18.62080436177818,5.808455508362559,0.0,-5.808455508362559,18.62080436177818,5.808455508362559,0.0
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,rf,0.5775807080936514,-0.24479731728967358,-6.650107968085267,-6.4053106507955935,20.446946614564016,6.4053106507955935,0.0,-6.4053106507955935,20.446946614564016,6.4053106507955935,0.0
