profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,-2.66665688989749,-0.23070960508639396,-0.0082355261860144,-0.22247407890037957,0.22247407890037957,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,-1.0186219743221396,-0.21924507057801504,-0.10057697997830162,-0.11866809059971342,0.11866809059971342,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,-0.3532883086576586,-0.28289578168857366,-0.17583094979781044,-0.10706483189076321,0.10706483189076321,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,0.14009464382231304,-0.3895775346114749,-0.21964690797909067,-0.1699306266323842,0.1699306266323842,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,0.5775807080936514,-0.42058436676604477,-0.24479731728967358,-0.1757870494763712,0.1757870494763712,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,1.0098632379892445,-0.3741182305724501,-0.24713975737252192,-0.12697847319992817,0.12697847319992817,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,1.445545691520932,-0.3699712144601397,-0.23027418877601347,-0.13969702568412623,0.13969702568412623,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,1.9746800583424389,-0.28083916348469795,-0.18924450143012128,-0.09159466205457667,0.09159466205457667,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,2.6735094790472362,-0.17404890454209265,-0.12163428345990734,-0.05241462108218531,0.05241462108218531,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
full,baseline__strong__n1000__nsim50,baseline__strong__nsim50__n1000__y10__seed20276420__full,baseline,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20276420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20276420,4.575803002445498,-0.5640530824138681,-0.012895749087681208,-0.5511573333261869,0.5511573333261869,0.8297859511606873,0.804,0.804,0.7892313933296496,0.7892313933296496,0,0,0,6.641382551999413
