profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,-2.0667669459602354,0.004168058709813783,-0.009188554166317026,0.013356612876130809,0.013356612876130809,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,-0.7453650623208662,-0.2837265025101502,-0.09410925568515567,-0.18961724682499453,0.18961724682499453,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,-0.21252911359652862,-0.45139749953519764,-0.1628346060250063,-0.2885628935101914,0.2885628935101914,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,0.185831221986921,-0.4946290851017571,-0.21293110682218677,-0.2816979782795703,0.2816979782795703,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,0.5337430563979983,-0.5415792230121133,-0.24536376604850213,-0.2962154569636111,0.2962154569636111,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,0.8765808251914154,-0.4751160681070448,-0.25430057900478303,-0.22081548910226179,0.22081548910226179,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,1.24274002020416,-0.3415025022037048,-0.23881849458756388,-0.10268400761614094,0.10268400761614094,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,1.6637435004220442,-0.3061882613700565,-0.20634387849290936,-0.09984438287714714,0.09984438287714714,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,2.232969587520531,-0.14898025382266802,-0.13736678694302262,-0.011613466879645401,0.011613466879645401,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
full,complex_local__medium__n1000__nsim50,complex_local__medium__nsim50__n1000__y10__seed20282420__full,complex_local,medium,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20282420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20282420,3.784871434349972,-0.8720709274967754,-0.015691868758915817,-0.8563790587378596,0.8563790587378596,0.46309128765697183,0.466,0.466,0.4512061186765302,0.4512061186765302,0,0,0,5.553690255001129
