profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,-2.7169596927470874,-0.7102291011883847,-0.004349610176446451,-0.7058794910119383,0.7058794910119383,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,-1.093980738652733,-1.2698519213668404,-0.059089043906442346,-1.210762877460398,1.210762877460398,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,-0.42733401141770105,-0.6190287975204974,-0.12860073861304883,-0.4904280589074486,0.4904280589074486,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,0.07451108442672974,-0.5895640644328487,-0.17792367665162087,-0.4116403877812278,0.4116403877812278,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,0.5135422112255108,-0.5374993726105292,-0.21821912187115308,-0.31928025073937605,0.31928025073937605,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,0.9417277882098722,-0.47713507481585093,-0.24382437423061137,-0.23331070058523956,0.23331070058523956,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,1.3897198676984874,-0.45460062804888834,-0.2512925728354535,-0.20330805521343487,0.20330805521343487,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,1.922830847759616,-0.2314769571462156,-0.22519491177677475,-0.006282045369440853,0.006282045369440853,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,2.622633959246558,0.043998020994928805,-0.16413623307345104,0.20813425406837985,0.20813425406837985,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20269420,4.556139881777344,-0.2453935982927213,-0.019614279852277372,-0.22577931844044394,0.22577931844044394,0.2918134095288724,0.248,0.248,0.2558325515982539,0.2558325515982539,0,0,0,5.575253291997797
