profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,-2.000708388911919,-1.0524676001737372,-0.0045452479432753065,-1.047922352230462,1.047922352230462,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,-0.9041889611898076,-0.24720467170988747,-0.06645152493068496,-0.1807531467792025,0.1807531467792025,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,-0.4838535655361972,-0.4446454626221829,-0.13231216762874418,-0.31233329499343876,0.31233329499343876,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,-0.16358991891107888,-0.6335102589570908,-0.1811735830189537,-0.4523366759381371,0.4523366759381371,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,0.11994455632176454,-0.6695610994320619,-0.2206263351665833,-0.44893476426547857,0.44893476426547857,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,0.40137448616741256,-0.6682052484237107,-0.2429889550474978,-0.42521629337621286,0.42521629337621286,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,0.6987648794218947,-0.572199768883772,-0.2402618062815327,-0.3319379626022393,0.3319379626022393,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,1.046973649684029,-0.45329961458802515,-0.20989955002045368,-0.24340006456757146,0.24340006456757146,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,1.5280188494621063,-0.21091937761738566,-0.14090268624153457,-0.07001669137585109,0.07001669137585109,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20265420,2.767370436646296,-1.057592940359815,-0.015999272760329086,-1.041593667599486,1.041593667599486,0.4699881968449375,0.459,0.459,0.4432404320322304,0.4432404320322304,0,0,0,5.916781477997574
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20265421,-2.000708388911919,-1.0599768800402667,-0.0045452479432753065,-1.0554316320969914,1.0554316320969914,0.4886907322669378,0.4465,0.4465,0.4676155187435105,0.4676155187435105,0,0,0,5.076793166001153
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20265421,-0.9041889611898076,-0.2748299407483816,-0.06645152493068496,-0.20837841581769662,0.20837841581769662,0.4886907322669378,0.4465,0.4465,0.4676155187435105,0.4676155187435105,0,0,0,5.076793166001153
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20265421,-0.4838535655361972,-0.30234031161924035,-0.13231216762874418,-0.17002814399049618,0.17002814399049618,0.4886907322669378,0.4465,0.4465,0.4676155187435105,0.4676155187435105,0,0,0,5.076793166001153
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20265421,-0.16358991891107888,-0.36212516097746245,-0.1811735830189537,-0.18095157795850875,0.18095157795850875,0.4886907322669378,0.4465,0.4465,0.4676155187435105,0.4676155187435105,0,0,0,5.076793166001153
