profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,-2.000708388911919,-0.0045452479432753065,-1.0287507154858764,-1.0242054675426011,1.0443661195468763,1.0242054675426011,0.0,-1.0242054675426011,1.0443661195468763,1.0242054675426011,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,-0.9041889611898076,-0.06645152493068496,-0.24177612406263563,-0.17532459913195064,0.18260721269573393,0.17532459913195064,0.0,-0.17532459913195064,0.18260721269573393,0.17532459913195064,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,-0.4838535655361972,-0.13231216762874418,-0.3720677099939806,-0.2397555423652364,0.24668934852440275,0.2397555423652364,0.0,-0.2397555423652364,0.24668934852440275,0.2397555423652364,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,-0.16358991891107888,-0.1811735830189537,-0.4935471612070875,-0.3123735781881338,0.31865289529354873,0.3123735781881338,0.0,-0.3123735781881338,0.31865289529354873,0.3123735781881338,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,0.11994455632176454,-0.2206263351665833,-0.5734933922205012,-0.3528670570539179,0.35741659872089093,0.3528670570539179,0.0,-0.3528670570539179,0.35741659872089093,0.3528670570539179,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,0.40137448616741256,-0.2429889550474978,-0.5842702281125925,-0.34128127306509476,0.3458712337238434,0.34128127306509476,0.0,-0.34128127306509476,0.3458712337238434,0.34128127306509476,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,0.6987648794218947,-0.2402618062815327,-0.5168551195439752,-0.2765933132624425,0.281493921146238,0.2765933132624425,0.0,-0.2765933132624425,0.281493921146238,0.2765933132624425,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,1.046973649684029,-0.20989955002045368,-0.3934336737275534,-0.1835341237070997,0.18895619045645032,0.1835341237070997,0.0,-0.1835341237070997,0.18895619045645032,0.1835341237070997,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,1.5280188494621063,-0.14090268624153457,-0.23049893331495636,-0.08959624707342177,0.09899881694998204,0.08979355456636696,0.0,-0.08959624707342177,0.09899881694998204,0.08979355456636696,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,kan,2.767370436646296,-0.015999272760329086,-1.039270920389098,-1.0232716476287689,1.025782689068804,1.0232716476287689,0.0,-1.0232716476287689,1.025782689068804,1.0232716476287689,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,-2.000708388911919,-0.0045452479432753065,-0.2214804323370254,-0.21693518439375012,0.28565957186102975,0.22811645650067724,0.0,-0.21693518439375012,0.28565957186102975,0.22811645650067724,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,-0.9041889611898076,-0.06645152493068496,-2.1213754582397204,-2.054923933309036,2.246854655902179,2.054923933309036,0.0,-2.054923933309036,2.246854655902179,2.054923933309036,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,-0.4838535655361972,-0.13231216762874418,-3.6302606336792396,-3.4979484660504956,3.8907227746465924,3.4979484660504956,0.0,-3.4979484660504956,3.8907227746465924,3.4979484660504956,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,-0.16358991891107888,-0.1811735830189537,-4.736422693461068,-4.555249110442114,5.079216179688713,4.555249110442114,0.0,-4.555249110442114,5.079216179688713,4.555249110442114,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,0.11994455632176454,-0.2206263351665833,-5.375675935225257,-5.155049600058674,5.668339293289746,5.155049600058674,0.0,-5.155049600058674,5.668339293289746,5.155049600058674,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,0.40137448616741256,-0.2429889550474978,-5.796645912788513,-5.553656957741015,6.161174362970588,5.553656957741015,0.0,-5.553656957741015,6.161174362970588,5.553656957741015,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,0.6987648794218947,-0.2402618062815327,-5.588986234217758,-5.348724427936226,5.870797476431347,5.348724427936226,0.0,-5.348724427936226,5.870797476431347,5.348724427936226,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,1.046973649684029,-0.20989955002045368,-4.797228224216783,-4.587328674196329,4.9671680409078895,4.587328674196329,0.0,-4.587328674196329,4.9671680409078895,4.587328674196329,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,1.5280188494621063,-0.14090268624153457,-3.2481579908762552,-3.107255304634721,3.424928606370772,3.107255304634721,0.0,-3.107255304634721,3.424928606370772,3.107255304634721,0.0
full,smooth_low__medium__n2000__nsim50,smooth_low__medium__nsim50__n2000__y10__seed20265420__full,smooth_low,medium,2000,50,10,3,25,50000,1729,20265420,rf_core_v1,kan_core_v1,rf,2.767370436646296,-0.015999272760329086,-0.4515527178345171,-0.435553445074188,0.5035431670297209,0.435553445074188,0.0,-0.435553445074188,0.5035431670297209,0.435553445074188,0.0
