profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-1.2282219242873056,1.2282219242873056,1.5882786305607475,0.0,10,0.184066056804102,0.1513671875,0.0,0.15335000000000001,0.15335000000000001,0.162320908617669,0.0,0.0,4.039720974599914,4.035849370000506,40.397209745999135,0.0,0.0,0.0,0.0,0.0,0.1125,0.12916666666666668
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-6.708344634697821,6.709508887309665,10.520497671284293,0.0,10,0.184066056804102,0.1513671875,0.0,0.15335000000000001,0.15335000000000001,0.032750971099440404,0.0,0.2,8.811327684799835,8.882012346501142,88.11327684799835,5e-05,0.0,0.0,0.0,0.0,0.029166666666666664,0.09166666666666666
