profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,-2.6903966414462386,-0.8733446279090029,-0.005973245582659704,-0.8673713823263433,0.8673713823263433,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,-1.0560019672333263,-0.21439225052610933,-0.08240932827813148,-0.13198292224797786,0.13198292224797786,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,-0.38819992323075647,-0.2908633103975145,-0.15727162171829173,-0.13359168867922278,0.13359168867922278,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,0.10805498357519228,-0.3954866292063095,-0.20491451462908647,-0.19057211457722303,0.19057211457722303,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,0.5488852415421697,-0.41729416455043933,-0.24043207668645827,-0.17686208786398105,0.17686208786398105,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,0.9803909641425683,-0.3919030557122246,-0.25184204878746697,-0.14006100692475765,0.14006100692475765,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,1.4233415609764641,-0.3103356838405849,-0.24239931325559766,-0.06793637058498725,0.06793637058498725,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,1.9537858635293346,-0.22865805759908595,-0.2030188139351884,-0.025639243663897554,0.025639243663897554,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,2.6538047968629783,-0.10574353746937898,-0.13706273696258675,0.03131919949320777,0.03131919949320777,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
full,baseline__medium__n2000__nsim50,baseline__medium__nsim50__n2000__y10__seed20274420__full,baseline,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20274420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20274420,4.564163102251663,-0.7223361586756194,-0.015308677301666851,-0.7070274813739525,0.7070274813739525,0.6206117252039016,0.5675,0.5675,0.5952162160458563,0.5952162160458563,0,0,0,6.861198749000323
