profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,-2.781165847137242,-0.016294291018782752,-0.0020755500207555004,-0.014218740998027252,0.014218740998027252,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,-0.8793910383238356,-0.45471009757411973,-0.08149993081499932,-0.37321016675912044,0.37321016675912044,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,-0.1364737864931294,-0.6589436562739813,-0.15898713158987132,-0.49995652468411,0.49995652468411,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,0.4564418866377011,-0.6825410826238931,-0.21931645219316453,-0.4632246304307286,0.4632246304307286,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,1.0205850568712518,-0.732402552289965,-0.24851252248512523,-0.48389002980483975,0.48389002980483975,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,1.6138380049804912,-0.4131956744510081,-0.23882662238826624,-0.17436905206274184,0.17436905206274184,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,2.4037233757059115,0.07851972101656345,-0.18209492182094922,0.2606146428375127,0.2606146428375127,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,4.567761957022575,-0.028334926959364456,-0.01881832018818319,-0.009516606771181265,0.009516606771181265,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,-2.781165847137242,0.009325955398005065,-0.0020755500207555004,0.011401505418760565,0.011401505418760565,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,-0.8793910383238356,-0.6457180796033164,-0.08149993081499932,-0.5642181487883171,0.5642181487883171,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,-0.1364737864931294,-0.6389636409317541,-0.15898713158987132,-0.47997650934188274,0.47997650934188274,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,0.4564418866377011,-0.701178611077508,-0.21931645219316453,-0.48186215888434347,0.48186215888434347,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,1.0205850568712518,-0.7790627515795446,-0.24851252248512523,-0.5305502290944194,0.5305502290944194,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,1.6138380049804912,-0.4619315552953018,-0.23882662238826624,-0.22310493290703554,0.22310493290703554,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,2.4037233757059115,-0.5128139132293799,-0.18209492182094922,-0.33071899140843064,0.33071899140843064,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,4.567761957022575,-0.3476389507309555,-0.01881832018818319,-0.32882063054277233,0.32882063054277233,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20264422,-2.781165847137242,-0.7330938349226644,-0.0020755500207555004,-0.7310182849019089,0.7310182849019089,0.25793553651570783,0.238,0.238,0.22333228912726347,0.22333228912726347,0,0,0,3.6109868650019052
