profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20264420,0.28894927536231885,0.222,0.222,0.25526712255436285,0.25526712255436285,0,0,0,3.2342884829995455,3,0,0,0,0,3,0,0,0,0,24,6,0,2,4,24,6,0,4,2,24,6,0,4,2,0.0,0.0,0.25,0.25,0.25,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20264421,0.39188296677894463,0.26,0.26,0.3453100843632044,0.3453100843632044,0,0,0,3.2935026589984773,3,0,0,0,0,3,0,0,0,0,24,5,0,0,5,24,5,0,3,2,24,7,0,1,6,0.0,0.0,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20264422,0.25793553651570783,0.238,0.238,0.22333228912726347,0.22333228912726347,0,0,0,3.6109868650019052,3,0,0,0,0,3,0,0,0,0,24,2,0,0,2,24,6,0,3,3,24,5,0,3,2,0.0,0.0,0.08333333333333333,0.25,0.20833333333333334,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20264423,0.3449792960662526,0.238,0.238,0.32982299537889115,0.32982299537889115,0,0,0,3.0078586689996882,3,0,0,0,0,3,0,0,0,0,24,6,0,1,5,24,7,0,3,4,24,8,0,4,4,0.0,0.0,0.25,0.2916666666666667,0.3333333333333333,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20264424,0.26527858106805474,0.214,0.214,0.23874150064665983,0.23874150064665983,0,0,0,3.2039264339982765,3,0,0,0,0,3,0,0,0,0,24,5,0,0,5,24,6,0,3,3,24,6,0,3,3,0.0,0.0,0.20833333333333334,0.25,0.25,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20264425,0.33512645523885987,0.262,0.262,0.29514060231828976,0.29514060231828976,0,0,0,3.289092419003282,3,0,0,0,0,3,0,0,0,0,24,4,0,0,4,24,7,0,1,6,24,5,0,3,2,0.0,0.0,0.16666666666666666,0.2916666666666667,0.20833333333333334,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20264426,0.3191626409017713,0.238,0.238,0.28716094500196093,0.28716094500196093,0,0,0,3.272160274998896,3,0,0,0,0,3,0,0,0,0,24,6,0,0,6,24,7,0,3,4,24,6,0,3,3,0.0,0.0,0.25,0.2916666666666667,0.25,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20264427,0.3515910276473657,0.268,0.268,0.33544507836293713,0.33544507836293713,0,0,0,3.3657705309997255,3,0,0,0,0,3,0,0,0,0,24,6,0,0,6,24,7,0,3,4,24,6,0,3,3,0.0,0.0,0.25,0.2916666666666667,0.25,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20264428,0.3794453665060668,0.268,0.268,0.35017928239897594,0.35017928239897594,0,0,0,3.431508705998567,3,0,0,0,0,3,0,0,0,0,24,3,0,0,3,24,7,0,0,7,24,6,0,1,5,0.0,0.0,0.125,0.2916666666666667,0.25,0.0,0.0
pilot,baseline__weak__n500__nsim10,baseline__weak__nsim10__n500__y8__seed20264420__pilot,baseline,weak,500,10,8,3,25,30000,1729,20264420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20264429,0.3201456739022316,0.242,0.242,0.2954351274360436,0.2954351274360436,0,0,0,3.1411424549987714,3,0,0,0,0,3,0,0,0,0,24,6,0,0,6,24,6,0,3,3,24,6,0,3,3,0.0,0.0,0.25,0.25,0.25,0.0,0.0
