profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,-2.781165847137242,-0.0020755500207555004,-1.8010573602891662,-1.7989818102684105,1.805290327919406,1.7989818102684105,0.0,-1.7989818102684105,1.805290327919406,1.7989818102684105,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,-0.8793910383238356,-0.08149993081499932,-0.396899868496139,-0.3153999376811397,0.32828523560481765,0.3153999376811397,0.0,-0.3153999376811397,0.32828523560481765,0.3153999376811397,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,-0.1364737864931294,-0.15898713158987132,-0.5174494616627865,-0.35846233007291517,0.36363542748456,0.35846233007291517,0.0,-0.35846233007291517,0.36363542748456,0.35846233007291517,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,0.4564418866377011,-0.21931645219316453,-0.6332190829278028,-0.41390263073463823,0.421195870120229,0.41390263073463823,0.0,-0.41390263073463823,0.421195870120229,0.41390263073463823,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,1.0205850568712518,-0.24851252248512523,-0.6349699616804794,-0.3864574391953542,0.393024403754782,0.3864574391953542,0.0,-0.3864574391953542,0.393024403754782,0.3864574391953542,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,1.6138380049804912,-0.23882662238826624,-0.4320496603230371,-0.1932230379347708,0.21593249223245622,0.1932230379347708,0.0,-0.1932230379347708,0.21593249223245622,0.1932230379347708,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,2.4037233757059115,-0.18209492182094922,-0.18450072355210004,-0.002405801731150815,0.07126850685910546,0.05632870522291581,0.0,-0.002405801731150815,0.07126850685910546,0.05632870522291581,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,4.567761957022575,-0.01881832018818319,-1.3778055756575485,-1.3589872554693652,1.3719500662607043,1.3589872554693652,0.0,-1.3589872554693652,1.3719500662607043,1.3589872554693652,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,rf,-2.781165847137242,-0.0020755500207555004,-0.5992636583116662,-0.5971881082909107,0.8321496667085767,0.5971881082909107,0.0,-0.5971881082909107,0.8321496667085767,0.5971881082909107,0.0
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,rf,-0.8793910383238356,-0.08149993081499932,-6.1876718981575385,-6.106171967342539,7.73175666111798,6.106171967342539,0.0,-6.106171967342539,7.73175666111798,6.106171967342539,0.0
