profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.6034775303859681,0.6102178933224387,0.8488891459324123,0.0,10,0.31943291294347803,0.2834724952636026,0.0,0.24864999999999998,0.24864999999999998,0.29450394365091614,0.0,0.0,3.997863646699989,4.034437109999999,39.97863646699989,0.0,0.0,0.0,0.0,0.0,0.125,0.12083333333333332
pilot,baseline__weak__n2000__nsim10,baseline__weak__nsim10__n2000__y8__seed20265420__pilot,baseline,weak,2000,10,8,3,25,30000,1729,20265420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-6.559832541713209,6.559832541713209,9.30220951272701,0.0,10,0.31943291294347803,0.2834724952636026,0.0,0.24864999999999998,0.24864999999999998,0.033862133978656915,0.0,0.3,8.991451068800234,8.97164730250006,89.91451068800234,0.0,0.0002,0.0,0.0,0.0,0.11666666666666667,0.03333333333333333
