profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,-2.0861216382228847,-0.014095355273295565,-0.010181970080672533,-0.003913385192623032,0.003913385192623032,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,-0.7360225906910121,-0.26139725044993595,-0.10260292927446937,-0.15879432117546657,0.15879432117546657,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,-0.20890163998249225,-0.2832167976910255,-0.17225804767250608,-0.1109587500185194,0.1109587500185194,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,0.19296759624333934,-0.2765072286207559,-0.21810302065112394,-0.058404207969631944,0.058404207969631944,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,0.5475588032229506,-0.3282443802626502,-0.24663864449259848,-0.0816057357700517,0.0816057357700517,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,0.8993070004632052,-0.2971143777597585,-0.252747826541002,-0.044366551218756545,0.044366551218756545,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,1.2708699010455702,-0.20989217105074182,-0.23157455029632146,0.02168237924557964,0.02168237924557964,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,1.6946194253910267,-0.14808125130203337,-0.1953110722397723,0.04722982093773892,0.04722982093773892,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,2.260192739848693,-0.022057110389180665,-0.127848993551419,0.10579188316223832,0.10579188316223832,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,3.820754546067931,-0.2175487418977302,-0.013314883951648704,-0.2042338579460815,0.2042338579460815,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797
