y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.0861216382228847,-0.09192688275790617,0.21673416714368518,-0.22693271980483995,0.2922815355729906
-0.7360225906910121,-0.14906020854846466,0.17338350145403644,-1.4919894758082548,1.5474318771008106
-0.20890163998249225,-0.14233227867730622,0.1488054413766705,-2.23431363317476,2.3164869985473224
0.19296759624333934,-0.171891015595503,0.18496002883765336,-2.7102991594217265,2.824984850485048
0.5475588032229506,-0.17861824282373034,0.18641917864404722,-2.986960433420593,3.0823645962739463
0.8993070004632052,-0.15740882593467387,0.1685171748529649,-3.0041218685193805,3.118275370506803
1.2708699010455702,-0.10151166325786516,0.12298717497638209,-2.8343053817600516,2.9742411090623095
1.6946194253910267,-0.044302406471778195,0.0808571251265682,-2.394179648218395,2.5005630272941435
2.260192739848693,-0.16136445706293798,0.27356384228517716,-1.6606392743116365,1.7233569877692487
3.820754546067931,-0.10556600492507384,0.19168026970687013,-0.20256969818347684,0.24750370533570057
