profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20284420,0.7677602771060715,0.774,0.774,0.7464189442397622,0.7464189442397622,0,0,0,5.341440462994797,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,1,4,30,6,0,3,3,0.0,0.0,0.13333333333333333,0.16666666666666666,0.2,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20284421,0.7887392980850925,0.78,0.78,0.7627000988532434,0.7627000988532434,0,0,0,4.565904955998121,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,0,5,30,7,0,3,4,0.0,0.0,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20284422,0.7693018955154878,0.764,0.764,0.7404032486825165,0.7404032486825165,0,0,0,4.4764133889984805,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,3,2,30,6,0,1,5,0.0,0.0,0.13333333333333333,0.16666666666666666,0.2,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20284423,0.7103030303030303,0.732,0.732,0.6838211384659603,0.6838211384659603,0,0,0,4.431589238003653,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,0,6,30,7,0,3,4,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20284424,0.7199232220704015,0.748,0.748,0.7001118235739808,0.7001118235739808,0,0,0,4.467457796999952,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,6,0,1,5,30,7,0,3,4,0.0,0.0,0.13333333333333333,0.2,0.23333333333333334,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20284425,0.8125496683371447,0.754,0.754,0.7812161106422761,0.7812161106422761,0,0,0,4.398771037995175,3,0,0,0,0,3,0,0,0,0,30,5,0,0,5,30,7,0,3,4,30,5,0,1,4,0.0,0.0,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20284426,0.739477515499501,0.786,0.786,0.7159855963054527,0.7159855963054527,0,0,0,4.616111756004102,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,3,0,1,2,30,6,0,3,3,0.0,0.0,0.1,0.1,0.2,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20284427,0.744102598179281,0.774,0.774,0.7312653173594659,0.7312653173594659,0,0,0,4.114119480000227,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,7,0,3,4,30,6,0,1,5,0.0,0.0,0.2,0.23333333333333334,0.2,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20284428,0.7339396284829721,0.776,0.776,0.7206873782996885,0.7206873782996885,0,0,0,4.5981003120032256,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,6,0,0,6,30,4,0,1,3,0.0,0.0,0.1,0.2,0.13333333333333333,0.0,0.0
full,complex_local__strong__n500__nsim50,complex_local__strong__nsim50__n500__y10__seed20284420__full,complex_local,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20284420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20284429,0.7389947837956419,0.756,0.756,0.724276901419621,0.724276901419621,0,0,0,4.67376540999976,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,6,0,1,5,30,8,0,3,5,0.0,0.0,0.13333333333333333,0.2,0.26666666666666666,0.0,0.0
