y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.66665688989749,-0.13793570485424692,0.2369630844557129,-0.13523210946155834,0.2368645629885984
-1.0186219743221396,-0.2396742621099177,0.30510948775671237,-1.3327049107028257,1.3956101818611544
-0.3532883086576586,-0.1047604360339772,0.11220279852784189,-1.9359005485731706,2.0052756527666276
0.14009464382231304,-0.14628502956565537,0.15708863225684697,-2.3891266799021738,2.449343395750073
0.5775807080936514,-0.15570356404211946,0.1654240074795772,-2.6589465245247452,2.7538295080099098
1.0098632379892445,-0.14232707099102737,0.15331682284285192,-2.6553749571506002,2.788163593902303
1.445545691520932,-0.10147627547785296,0.11215814039851214,-2.504724699207698,2.613005663286617
1.9746800583424389,-0.05495357241635881,0.0726602374583014,-2.0943110033181536,2.2167065846842173
2.6735094790472362,-0.1791699582454329,0.26043494214185,-1.4856945607344327,1.5634572601011976
4.575803002445498,-0.10700674665292625,0.18643309386317297,-0.2126403638940626,0.24430853727724816
