profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.1369292620389515,0.14051624082560335,0.18916219914505575,0.0,50,0.8376303658980173,0.7613870303654143,0.0,0.81448,0.81448,0.8089024433896441,0.0,0.0,6.2156210321602705,5.149098657497234,310.7810516080135,0.0,0.0,0.0,0.0,0.14933333333333335,0.2046666666666667,0.21
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-1.7404656357469421,1.7456040275726339,2.040278197816311,0.0,50,0.8376303658980173,0.7613870303654143,0.0,0.81448,0.81448,0.1133142097565063,0.0,0.0,6.06105824061975,6.027183567002794,303.0529120309875,4e-05,0.01576,0.0,0.0,0.005333333333333333,0.084,0.084
