profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,-2.66665688989749,-0.0082355261860144,-0.1461712310402613,-0.13793570485424692,0.2369630844557129,0.14090816683360066,0.0,-0.13793570485424692,0.2369630844557129,0.14090816683360066,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,-1.0186219743221396,-0.10057697997830162,-0.34025124208821933,-0.2396742621099177,0.30510948775671237,0.2396742621099177,0.0,-0.2396742621099177,0.30510948775671237,0.2396742621099177,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,-0.3532883086576586,-0.17583094979781044,-0.28059138583178767,-0.1047604360339772,0.11220279852784189,0.1047604360339772,0.0,-0.1047604360339772,0.11220279852784189,0.1047604360339772,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,0.14009464382231304,-0.21964690797909067,-0.36593193754474607,-0.14628502956565537,0.15708863225684697,0.14628502956565537,0.0,-0.14628502956565537,0.15708863225684697,0.14628502956565537,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,0.5775807080936514,-0.24479731728967358,-0.400500881331793,-0.15570356404211946,0.1654240074795772,0.15570356404211946,0.0,-0.15570356404211946,0.1654240074795772,0.15570356404211946,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,1.0098632379892445,-0.24713975737252192,-0.3894668283635493,-0.14232707099102737,0.15331682284285192,0.14232707099102737,0.0,-0.14232707099102737,0.15331682284285192,0.14232707099102737,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,1.445545691520932,-0.23027418877601347,-0.33175046425386645,-0.10147627547785296,0.11215814039851214,0.10320263027283882,0.0,-0.10147627547785296,0.11215814039851214,0.10320263027283882,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,1.9746800583424389,-0.18924450143012128,-0.2441980738464801,-0.05495357241635881,0.0726602374583014,0.062373433391020694,0.0,-0.05495357241635881,0.0726602374583014,0.062373433391020694,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,2.6735094790472362,-0.12163428345990734,-0.30080424170534026,-0.1791699582454329,0.26043494214185,0.19500697896608954,0.0,-0.1791699582454329,0.26043494214185,0.19500697896608954,0.0
full,baseline__strong__n500__nsim50,baseline__strong__nsim50__n500__y10__seed20275420__full,baseline,strong,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20275420,rf_core_v1,kan_core_v1,kan,4.575803002445498,-0.012895749087681208,-0.11990249574060746,-0.10700674665292625,0.18643309386317297,0.11492083604978653,0.0,-0.10700674665292625,0.18643309386317297,0.11492083604978653,0.0
