y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.0667669459602354,-0.21555270221097728,0.3914255407286177,-0.2604460011141153,0.42258633945136903
-0.7453650623208662,-0.24648184757059052,0.33093334617005793,-1.8666247429985434,2.312000394883616
-0.21252911359652862,-0.23133236264397325,0.2588888497594415,-2.807754892846909,3.450238464258526
0.185831221986921,-0.23627746450732098,0.25945858822971757,-3.3814673959914394,4.336623240192729
0.5337430563979983,-0.25474284410562825,0.2737641632848791,-3.6093790423480505,4.530779640775695
0.8765808251914154,-0.25032271683398044,0.26269087328247404,-3.825551366087974,4.603317081898009
1.24274002020416,-0.14504722945955276,0.16754137624104556,-3.4377871338834973,3.967287918176672
1.6637435004220442,-0.04414534202952268,0.09230104779539443,-2.879381912462519,3.267372981868905
2.232969587520531,-0.25073702431288164,0.45581593495020334,-2.012499101079705,2.2830712712324646
3.784871434349972,-0.21430936145450108,0.3471489060181115,-0.3028691303011808,0.3625957450991558
