profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.2088948895128929,0.2233014657653852,0.30098114006759236,0.0,50,0.4832306570452797,0.39229735781459923,0.0,0.47708,0.47708,0.4631956497698391,0.0,0.0,4.88676974203976,4.81971398099995,244.338487101988,0.0,0.0,0.0,0.0,0.14666666666666667,0.17733333333333334,0.21466666666666664
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-2.4383760719113936,2.440684132699483,3.312277972481653,0.0,50,0.4832306570452797,0.39229735781459923,0.0,0.47708,0.47708,0.09911622181514204,0.0,0.0,6.153199148860149,6.122668703501404,307.65995744300744,0.0,0.00012,0.0,0.0,0.006666666666666667,0.06066666666666667,0.09133333333333332
