profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20281420,0.47232323232323226,0.48,0.48,0.4402723986426941,0.4402723986426941,0,0,0,5.269091959002253,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,3,3,30,8,0,3,5,0.0,0.0,0.2,0.2,0.26666666666666666,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20281421,0.507841052561632,0.474,0.474,0.48307045367327417,0.48307045367327417,0,0,0,4.5240076490008505,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,1,5,30,7,0,3,4,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20281422,0.47615834457939715,0.472,0.472,0.45638021754984426,0.45638021754984426,0,0,0,4.675420528998075,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,1,5,30,6,0,4,2,0.0,0.0,0.2,0.2,0.2,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20281423,0.4859236721139847,0.478,0.478,0.4792958313173056,0.4792958313173056,0,0,0,4.835942926998541,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,1,4,30,5,0,3,2,0.0,0.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20281424,0.49029003783102143,0.46,0.46,0.4735830596383603,0.4735830596383603,0,0,0,4.537923510004475,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,4,0,1,3,30,8,0,3,5,0.0,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20281425,0.5290864959573065,0.5,0.5,0.5120664372669885,0.5120664372669885,0,0,0,5.177079324006627,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,4,0,1,3,30,6,0,3,3,0.0,0.0,0.03333333333333333,0.13333333333333333,0.2,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20281426,0.5033915591458775,0.468,0.468,0.4876199755469321,0.4876199755469321,0,0,0,5.348261662002187,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,4,0,3,1,30,6,0,1,5,0.0,0.0,0.1,0.13333333333333333,0.2,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20281427,0.5002641833432402,0.464,0.464,0.4636823525850355,0.4636823525850355,0,0,0,4.658224626000447,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,3,3,30,7,0,3,4,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20281428,0.4418915178062562,0.446,0.446,0.4197567879146101,0.4197567879146101,0,0,0,5.403279142999963,3,0,0,0,0,3,0,0,0,0,30,6,0,1,5,30,6,0,4,2,30,6,0,3,3,0.0,0.0,0.2,0.2,0.2,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20281429,0.4650157232704402,0.488,0.488,0.43139680782012724,0.43139680782012724,0,0,0,5.963944372000697,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,6,0,3,3,30,6,0,3,3,0.0,0.0,0.13333333333333333,0.2,0.2,0.0,0.0
full,complex_local__medium__n500__nsim50,complex_local__medium__nsim50__n500__y10__seed20281420__full,complex_local,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20281420,rf_core_v1,kan_core_v1,kan,kan_core_v1,10,20281430,0.43842364532019706,0.448,0.448,0.413360867597165,0.413360867597165,0,0,0,5.001898555994558,3,0,0,0,0,3,0,0,0,0,30,2,0,0,2,30,4,0,1,3,30,5,0,1,4,0.0,0.0,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.0,0.0
