profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
pilot,smooth_low__weak__n500__nsim10,smooth_low__weak__nsim10__n500__y8__seed20260420__pilot,smooth_low,weak,500,10,8,3,25,30000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.7779083320934609,0.7796671436936975,1.0232754796491896,0.0,10,0.18678818134457026,0.11609101535603916,0.0,0.14479999999999998,0.14479999999999998,0.16509184598674093,0.0,0.0,3.516850691599757,3.4278093174998503,35.16850691599757,0.0,0.0,0.0,0.0,0.19166666666666668,0.22083333333333335,0.2625
pilot,smooth_low__weak__n500__nsim10,smooth_low__weak__nsim10__n500__y8__seed20260420__pilot,smooth_low,weak,500,10,8,3,25,30000,1729,20260420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-0.8444324191370919,4.429360234878898,6.583422147734492,0.0,10,0.18678818134457026,0.11609101535603916,0.0,0.14479999999999998,0.14479999999999998,0.0459560046729686,0.0,0.1,4.426688745399952,4.433192875500026,44.266887453999516,0.0,0.0,0.0,0.0,0.016666666666666666,0.07916666666666666,0.13333333333333333
