profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
pilot,complex_local__strong__n2000__nsim10,complex_local__strong__nsim10__n2000__y8__seed20271420__pilot,complex_local,strong,2000,10,8,3,25,30000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.245152420860239,0.24892895097612572,0.3391751423187929,0.0,10,0.7554713963367762,0.737902695695509,0.0,0.76325,0.76325,0.7279826409347224,0.0,0.0,4.039398156500101,4.065691824000169,40.39398156500101,0.0,0.0,0.0,0.0,0.0,0.1125,0.125
pilot,complex_local__strong__n2000__nsim10,complex_local__strong__nsim10__n2000__y8__seed20271420__pilot,complex_local,strong,2000,10,8,3,25,30000,1729,20271420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-3.406001123831836,3.406001123831836,3.9524811218671547,0.0,10,0.7554713963367762,0.737902695695509,0.0,0.76325,0.76325,0.05459856804396529,0.0,0.0,9.899630981900554,9.89793929500047,98.99630981900555,0.0,0.00535,0.0,0.0,0.0,0.004166666666666667,0.075
