y,true_dlate,cdf_y1_complier,cdf_y0_complier
-2.079879574396232,-0.009438455210633415,0.0034203576222020175,0.012858812832835433
-0.5591981391718289,-0.12395549205524527,0.07927436463609992,0.2032298566913452
0.030567932755841076,-0.20461531800666752,0.1806295189851496,0.3852448369918171
0.49362239472828756,-0.24301857384075848,0.30094817508767374,0.5439667489284322
0.9462497312576622,-0.25146122873100407,0.4406632896047106,0.6921245183357146
1.4301062657193766,-0.22574360306533325,0.5989955405463913,0.8247391436117245
2.084994231557355,-0.15300688401091045,0.7795384681993333,0.9325453522102437
3.83022120533295,-0.013464952158289023,0.9846733341992466,0.9981382863575357
