y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.0006430525363985,-2.093419152868527,2.328485630612062,-0.4032469254270686,0.6785921824512849
-0.9063582162994132,-0.4608687215936079,0.49682130537634334,-2.7779861446269405,4.050319688090363
-0.48558776501888196,-0.6297905727131704,0.6614577543404497,-4.7631230430853195,6.233117833022913
-0.16857695098965694,-0.8118460557669122,0.8441026200429155,-6.569957210640857,9.241159369623505
0.11210776459912555,-0.918594128117308,0.9433890215862253,-8.01714166570638,12.06674310615712
0.3938393823143246,-0.8738471959797914,0.9020843372129774,-8.264010983674433,11.774518952652503
0.6923047993838453,-0.7121195789599615,0.7479868000578678,-7.91525799513974,10.867813117911616
1.0392662699723887,-0.498876434125261,0.5288591711563898,-7.156254857824401,10.148145498522252
1.5210231058453096,-0.38675233802506753,0.6327444636620217,-4.682267974222182,6.670510759734146
2.7687217436325167,-2.3270397673015766,2.4846155701992596,-0.7108631953601301,1.0291450414753616
