profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,smooth_low__weak__n1000__nsim50,smooth_low__weak__nsim50__n1000__y10__seed20261420__full,smooth_low,weak,1000,50,10,3,25,50000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.9713153945451185,0.9718409748432812,1.2623512861650708,0.0,50,0.1973558865860653,0.13794620713931427,0.0,0.15408,0.15408,0.1769530817641825,0.0,0.0,4.905004831059996,4.865419848500096,245.2502415529998,0.0,0.0,0.0,0.0,0.027333333333333334,0.11266666666666668,0.136
full,smooth_low__weak__n1000__nsim50,smooth_low__weak__nsim50__n1000__y10__seed20261420__full,smooth_low,weak,1000,50,10,3,25,50000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-5.126010999570745,5.128755955103343,8.31871997025059,0.0,50,0.1973558865860653,0.13794620713931427,0.0,0.15408,0.15408,0.043467715604717364,0.0,0.12,7.192119957540272,7.194056697999258,359.6059978770136,0.0,0.0,0.0,0.0,0.0,0.03266666666666666,0.086
