profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20268420,0.17191652083738418,0.16,0.16,0.15554824277974855,0.15554824277974855,0,0,0,3.2377329409973754,3,0,0,0,0,3,0,0,0,0,24,5,0,0,5,24,6,0,1,5,24,6,0,3,3,0.0,0.0,0.20833333333333334,0.25,0.25,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20268421,0.1614005407108855,0.178,0.178,0.16404028659957873,0.16404028659957873,0,0,0,3.400576915999409,3,0,0,0,0,3,0,0,0,0,24,6,0,0,6,24,6,0,0,6,24,6,0,3,3,0.0,0.0,0.25,0.25,0.25,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20268422,0.1551515151515151,0.178,0.178,0.13569926480963193,0.13569926480963193,0,0,0,3.650343317000079,3,0,0,0,0,3,0,0,0,0,24,4,0,0,4,24,6,0,1,5,24,5,0,3,2,0.0,0.0,0.16666666666666666,0.25,0.20833333333333334,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20268423,0.19042191138395403,0.164,0.164,0.1908446754519946,0.1908446754519946,0,0,0,3.4249993659977918,3,0,0,0,0,3,0,0,0,0,24,5,0,0,5,24,5,0,1,4,24,6,0,3,3,0.0,0.0,0.20833333333333334,0.20833333333333334,0.25,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20268424,0.11201642819289881,0.166,0.166,0.09928916461819762,0.09928916461819762,0,0,0,3.5920872349997808,3,0,0,0,0,3,0,0,0,0,24,3,0,0,3,24,6,0,2,4,24,4,0,1,3,0.0,0.0,0.125,0.25,0.16666666666666666,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20268425,0.13006103187579937,0.198,0.198,0.13272969480294364,0.13272969480294364,0,0,0,3.5649931420011853,3,0,0,0,0,3,0,0,0,0,24,3,0,0,3,24,6,0,3,3,24,4,0,1,3,0.0,0.0,0.125,0.25,0.16666666666666666,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20268426,0.23453674948240166,0.154,0.154,0.222888077198358,0.222888077198358,0,0,0,3.4903352100009215,3,0,0,0,0,3,0,0,0,0,24,5,0,1,4,24,6,0,2,4,24,6,0,3,3,0.0,0.0,0.20833333333333334,0.25,0.25,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20268427,0.22456279809220986,0.186,0.186,0.20905021790515413,0.20905021790515413,0,0,0,3.7303902490020846,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,4,0,0,4,24,6,0,1,5,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20268428,0.19602977667493798,0.188,0.188,0.17960202607578016,0.17960202607578016,0,0,0,3.3926826110000547,3,0,0,0,0,3,0,0,0,0,24,6,0,1,5,24,6,0,2,4,24,6,0,3,3,0.0,0.0,0.25,0.25,0.25,0.0,0.0
pilot,complex_local__weak__n500__nsim10,complex_local__weak__nsim10__n500__y8__seed20268420__pilot,complex_local,weak,500,10,8,3,25,30000,1729,20268420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20268429,0.18212943071965632,0.188,0.188,0.16282225065539124,0.16282225065539124,0,0,0,3.3713211309986946,3,0,0,0,0,3,0,0,0,0,24,5,0,0,5,24,6,0,3,3,24,5,0,3,2,0.0,0.0,0.20833333333333334,0.25,0.20833333333333334,0.0,0.0
