profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,-2.0006430525363985,-0.005003950487226759,-0.3960307635657839,-0.39102681307855713,1.2477896704203537,0.4853632148513639,0.0,-0.39102681307855713,1.2477896704203537,0.4853632148513639,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,-0.9063582162994132,-0.060969186199631285,-2.02006574165458,-1.9590965554549487,3.9409178945459753,2.3102849901515214,0.0,-1.9590965554549487,3.9409178945459753,2.3102849901515214,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,-0.48558776501888196,-0.12562549381090335,-3.790276390559175,-3.6646508967482716,8.915494011231168,4.425114620346835,0.0,-3.6646508967482716,8.915494011231168,4.425114620346835,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,-0.16857695098965694,-0.17500658414537795,-4.980797547891633,-4.805790963746256,13.064157510542094,5.96539525170724,0.0,-4.805790963746256,13.064157510542094,5.96539525170724,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,0.11210776459912555,-0.2167500658414538,-5.202300595195043,-4.985550529353589,10.570218984360485,6.205437996580766,0.0,-4.985550529353589,10.570218984360485,6.205437996580766,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,0.3938393823143246,-0.24716881748749014,-5.9884480399191,-5.74127922243161,14.497411293870046,6.965393688463435,0.0,-5.74127922243161,14.497411293870046,6.965393688463435,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,0.6923047993838453,-0.2473005003950487,-5.144644909125322,-4.897344408730273,10.370587783296166,6.179699997096691,0.0,-4.897344408730273,10.370587783296166,6.179699997096691,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,1.0392662699723887,-0.22214906505135634,-5.112331224275866,-4.890182159224509,14.677977061033477,5.990784125337335,0.0,-4.890182159224509,14.677977061033477,5.990784125337335,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,1.5210231058453096,-0.15064524624703712,-3.697938264351713,-3.5472930181046762,11.193935864107818,4.282181748284995,0.0,-3.5472930181046762,11.193935864107818,4.282181748284995,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,2.7687217436325167,-0.017777192520410767,-0.6946189010244633,-0.6768417085040526,2.5681580009261915,0.7677732606775194,0.0,-0.6768417085040526,2.5681580009261915,0.7677732606775194,0.0
