y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.0006430525363985,-0.559141107653277,0.9603259748735214,-0.39102681307855713,1.2477896704203537
-0.9063582162994132,-0.5504097951301542,0.6544156881297916,-1.9590965554549487,3.9409178945459753
-0.48558776501888196,-0.6395616115551566,0.7246457279042969,-3.6646508967482716,8.915494011231168
-0.16857695098965694,-0.808208447107246,0.9006133100868171,-4.805790963746256,13.064157510542094
0.11210776459912555,-0.9208624044157875,0.9957362215575909,-4.985550529353589,10.570218984360485
0.3938393823143246,-0.8702648187068576,0.9260374380943068,-5.74127922243161,14.497411293870046
0.6923047993838453,-0.7022794192967856,0.7663800905332113,-4.897344408730273,10.370587783296166
1.0392662699723887,-0.4362245289925498,0.5077085986439667,-4.890182159224509,14.677977061033477
1.5210231058453096,-1.7166823963939748,2.0596723002841113,-3.5472930181046762,11.193935864107818
2.7687217436325167,-0.7412281325306199,1.2629527570678905,-0.6768417085040526,2.5681580009261915
