profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.7944862661782409,0.7958280839391341,1.059157387326475,0.0,50,0.19797648920139047,0.09366364629522528,0.0,0.15204,0.15204,0.1790541256658944,0.0,0.0,4.406025297359665,4.386193600999832,220.30126486798326,0.0,0.0,0.0,0.0,0.14533333333333334,0.18,0.23600000000000002
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-3.5559056275376744,4.35774288934977,10.217838610300298,0.0,50,0.19797648920139047,0.09366364629522528,0.0,0.15204,0.15204,0.06526473027332652,0.0,0.06,5.4999129148598875,5.489902946999791,274.9956457429944,0.0,0.0,0.0,0.0,0.005333333333333333,0.06,0.10066666666666667
