profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20260420,0.1851359361732805,0.16,0.16,0.16137235122303725,0.16137235122303725,0,0,0,5.0606160149982315,3,0,0,0,0,3,0,0,0,0,30,6,0,1,5,30,6,0,3,3,30,7,0,4,3,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20260421,0.21667950693374421,0.138,0.138,0.20256956030525367,0.20256956030525367,0,0,0,4.333342654997978,3,0,0,0,0,3,0,0,0,0,30,5,0,0,5,30,6,0,3,3,30,6,0,1,5,0.0,0.0,0.16666666666666666,0.2,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20260422,0.18391908328532108,0.14,0.14,0.1561643998812089,0.1561643998812089,0,0,0,4.430807021999499,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,3,0,1,2,30,6,0,4,2,0.0,0.0,0.1,0.1,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20260423,0.15897235899185885,0.13,0.13,0.1429141610018544,0.1429141610018544,0,0,0,4.04635857500034,3,0,0,0,0,3,0,0,0,0,30,5,0,0,5,30,5,0,1,4,30,9,0,3,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20260424,0.11609101535603916,0.13,0.13,0.11121380096146967,0.11121380096146967,0,0,0,4.393306046000362,3,0,0,0,0,3,0,0,0,0,30,5,0,0,5,30,7,0,3,4,30,7,0,3,4,0.0,0.0,0.16666666666666666,0.23333333333333334,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20260425,0.17217101894521253,0.154,0.154,0.15672938902473554,0.15672938902473554,0,0,0,4.529456113999913,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,3,3,30,7,0,3,4,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20260426,0.22716160576428207,0.152,0.152,0.2152576298866386,0.2152576298866386,0,0,0,4.805844825998065,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,30,3,0,0,3,30,7,0,1,6,0.0,0.0,0.0,0.1,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20260427,0.2199180747567845,0.156,0.156,0.19819555757673565,0.19819555757673565,0,0,0,4.3763524269998015,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,0,6,30,9,0,4,5,0.0,0.0,0.2,0.2,0.3,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20260428,0.2158332132391796,0.136,0.136,0.1984271528361883,0.1984271528361883,0,0,0,4.379081155999302,3,0,0,0,0,3,0,0,0,0,30,6,0,1,5,30,6,0,2,4,30,9,0,4,5,0.0,0.0,0.2,0.2,0.3,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20260429,0.17200000000000004,0.152,0.152,0.1409508113993754,0.1409508113993754,0,0,0,4.438692972002173,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,6,0,3,3,30,6,0,3,3,0.0,0.0,0.13333333333333333,0.2,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,10,20260430,0.18322981366459629,0.162,0.162,0.16458897158746344,0.16458897158746344,0,0,0,4.988368458001787,3,0,0,0,0,3,0,0,0,0,30,2,0,0,2,30,4,0,3,1,30,6,0,3,3,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,11,20260431,0.17550180133813692,0.178,0.178,0.17205792775946846,0.17205792775946846,0,0,0,4.854735482997057,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,4,0,1,3,30,4,0,1,3,0.0,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,12,20260432,0.2104838188747497,0.154,0.154,0.19666519776109248,0.19666519776109248,0,0,0,4.600994520998938,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,6,0,3,3,30,4,0,3,1,0.0,0.0,0.1,0.2,0.13333333333333333,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,13,20260433,0.09366364629522528,0.138,0.138,0.08252759424897396,0.08252759424897396,0,0,0,4.361008952000702,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,4,0,3,1,30,8,0,3,5,0.0,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,14,20260434,0.14524287434765154,0.154,0.154,0.14443947868398962,0.14443947868398962,0,0,0,4.290359488000831,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,1,4,30,7,0,3,4,0.0,0.0,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,15,20260435,0.16200758306021468,0.154,0.154,0.14801927200186907,0.14801927200186907,0,0,0,4.497693381999852,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,0,5,30,6,0,3,3,0.0,0.0,0.13333333333333333,0.16666666666666666,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,16,20260436,0.16384262148194373,0.166,0.166,0.15382633467681972,0.15382633467681972,0,0,0,4.538349883001501,3,0,0,0,0,3,0,0,0,0,30,6,0,1,5,30,6,0,3,3,30,7,0,4,3,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,17,20260437,0.2873242597669087,0.172,0.172,0.25998736570777065,0.25998736570777065,0,0,0,4.561782739998307,3,0,0,0,0,3,0,0,0,0,30,6,0,1,5,30,6,0,2,4,30,6,0,3,3,0.0,0.0,0.2,0.2,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,18,20260438,0.2875424979151966,0.184,0.184,0.2815671694049273,0.2815671694049273,0,0,0,4.498034449999977,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,6,0,0,6,30,8,0,3,5,0.0,0.0,0.13333333333333333,0.2,0.26666666666666666,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,19,20260439,0.1841565763341662,0.14,0.14,0.16790640643428764,0.16790640643428764,0,0,0,4.336892106002779,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,3,3,30,7,0,3,4,0.0,0.0,0.2,0.2,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,20,20260440,0.21174249091869224,0.174,0.174,0.1966466531537259,0.1966466531537259,0,0,0,4.468438304000301,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,1,4,30,9,0,3,6,0.0,0.0,0.13333333333333333,0.16666666666666666,0.3,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,21,20260441,0.17581237275365103,0.154,0.154,0.13678495662178924,0.13678495662178924,0,0,0,4.6230755880023935,3,0,0,0,0,3,0,0,0,0,30,1,0,0,1,30,3,0,0,3,30,9,0,3,6,0.0,0.0,0.03333333333333333,0.1,0.3,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,22,20260442,0.1920510728171651,0.122,0.122,0.17960569909934548,0.17960569909934548,0,0,0,4.156146140998317,3,0,0,0,0,3,0,0,0,0,30,6,0,1,5,30,6,0,1,5,30,9,0,4,5,0.0,0.0,0.2,0.2,0.3,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,23,20260443,0.20908043032786883,0.12,0.12,0.20394812225749315,0.20394812225749315,0,0,0,4.243527249000181,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,5,0,1,4,30,7,0,3,4,0.0,0.0,0.1,0.16666666666666666,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,24,20260444,0.2036903445069655,0.166,0.166,0.1932886809390438,0.1932886809390438,0,0,0,4.349320256998908,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,6,0,0,6,30,7,0,3,4,0.0,0.0,0.1,0.2,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,25,20260445,0.12444444444444441,0.18,0.18,0.1134542085648923,0.1134542085648923,0,0,0,4.140516626001045,3,0,0,0,0,3,0,0,0,0,30,6,0,0,6,30,6,0,3,3,30,8,0,3,5,0.0,0.0,0.2,0.2,0.26666666666666666,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,26,20260446,0.2745300691169821,0.18,0.18,0.2430929300760053,0.2430929300760053,0,0,0,4.430501650000224,3,0,0,0,0,3,0,0,0,0,30,5,0,0,5,30,7,0,3,4,30,6,0,3,3,0.0,0.0,0.16666666666666666,0.23333333333333334,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,27,20260447,0.2163770836341467,0.16,0.16,0.20419192881954548,0.20419192881954548,0,0,0,4.52817476799828,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,4,0,1,3,30,8,0,3,5,0.0,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,28,20260448,0.17588325652841785,0.154,0.154,0.17772103417248838,0.17772103417248838,0,0,0,4.592675206000422,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,4,0,3,1,30,6,0,3,3,0.0,0.0,0.13333333333333333,0.13333333333333333,0.2,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,29,20260449,0.13714551371455141,0.128,0.128,0.1302111950828141,0.1302111950828141,0,0,0,4.562489002997609,3,0,0,0,0,3,0,0,0,0,30,3,0,0,3,30,4,0,1,3,30,7,0,3,4,0.0,0.0,0.1,0.13333333333333333,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,30,20260450,0.1942789416362355,0.154,0.154,0.1672316043059789,0.1672316043059789,0,0,0,3.934206259000348,3,0,0,0,0,3,0,0,0,0,30,5,0,0,5,30,7,0,1,6,30,9,0,3,6,0.0,0.0,0.16666666666666666,0.23333333333333334,0.3,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,31,20260451,0.19614013006083492,0.164,0.164,0.15106600417331703,0.15106600417331703,0,0,0,4.408211637000932,3,0,0,0,0,3,0,0,0,0,30,4,0,0,4,30,5,0,1,4,30,7,0,3,4,0.0,0.0,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
full,smooth_low__weak__n500__nsim50,smooth_low__weak__nsim50__n500__y10__seed20260420__full,smooth_low,weak,500,50,10,3,25,50000,1729,20260420,rf_core_v1,kan_core_v1,kan,kan_core_v1,32,20260452,0.2502088554720134,0.16,0.16,0.22708718695821603,0.22708718695821603,0,0,0,4.570385435999924,3,0,0,0,0,3,0,0,0,0,30,2,0,0,2,30,4,0,3,1,30,5,0,3,2,0.0,0.0,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.0,0.0
