profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,baseline__medium__n500__nsim50,baseline__medium__nsim50__n500__y10__seed20272420__full,baseline,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20272420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.2213748479891278,0.22881096286386507,0.32199243306096853,0.0,50,0.5995830531269235,0.527046842520827,0.0,0.55204,0.55204,0.5695364943111738,0.0,0.0,4.977243260819887,4.846754661999512,248.86216304099435,0.0,0.0,0.0,0.0,0.14733333333333334,0.2366666666666667,0.19533333333333336
full,baseline__medium__n500__nsim50,baseline__medium__nsim50__n500__y10__seed20272420__full,baseline,medium,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20272420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-2.269731640504365,2.274131817219041,3.0273726072682487,0.0,50,0.5995830531269235,0.527046842520827,0.0,0.55204,0.55204,0.09522898222804807,0.0,0.02,6.629359937199842,6.588923634501043,331.4679968599921,0.0,0.0014000000000000002,0.0,0.0,0.008,0.09733333333333334,0.08066666666666666
