profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,-1.9972871752385075,-0.005679441396209061,-0.004771673207277917,-0.0009077681889311439,0.0009077681889311439,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,-0.7719412434125398,-0.19846321587585666,-0.0915982875490546,-0.10686492832680207,0.10686492832680207,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,-0.29313967337457303,-0.3124812267751724,-0.1649125936496611,-0.14756863312551133,0.14756863312551133,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,0.09243102159017214,-0.3795526951800326,-0.2149928647877274,-0.1645598303923052,0.1645598303923052,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,0.45993770216431296,-0.4521564344962694,-0.23952015697467005,-0.21263627752159936,0.21263627752159936,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,0.8544640814813378,-0.3396289708184855,-0.2252051373528362,-0.11442383346564927,0.11442383346564927,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,1.3748285462993037,-0.27547657107955864,-0.1540313949339993,-0.12144517614555933,0.12144517614555933,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20262420,2.795425315515241,-0.016082363331079676,-0.013155547627541897,-0.0029268157035377794,0.0029268157035377794,0.756144817536949,0.762,0.762,0.7244589019950627,0.7244589019950627,0,0,0,3.482752452000568
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20262421,-1.9972871752385075,-0.010365895767077228,-0.004771673207277917,-0.005594222559799311,0.005594222559799311,0.7838305231301341,0.76,0.76,0.759810601001005,0.759810601001005,0,0,0,3.430890946998261
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20262421,-0.7719412434125398,-0.14888758398273264,-0.0915982875490546,-0.05728929643367804,0.05728929643367804,0.7838305231301341,0.76,0.76,0.759810601001005,0.759810601001005,0,0,0,3.430890946998261
