profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.16261468433654155,0.16382967323508452,0.20282397412742542,0.0,10,0.7683540396860036,0.7308741185393167,0.0,0.7528,0.7528,0.7484534049050369,0.0,0.0,3.4171981891006,3.4568216994994145,34.171981891006,0.0,0.0,0.0,0.0,0.18333333333333332,0.23333333333333334,0.2416666666666667
pilot,smooth_low__strong__n500__nsim10,smooth_low__strong__nsim10__n500__y8__seed20262420__pilot,smooth_low,strong,500,10,8,3,25,30000,1729,20262420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-1.3527708861705108,1.3538112592769598,1.6524681719400216,0.0,10,0.7683540396860036,0.7308741185393167,0.0,0.7528,0.7528,0.127411493195427,0.0,0.0,4.398028081499433,4.382934209999803,43.98028081499433,0.0,0.0038,0.0,0.0,0.016666666666666666,0.075,0.125
