profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,-2.058825848564476,-2.7937146012551106,-0.009267631103074141,-2.7844469701520365,2.7844469701520365,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,-0.7501909905515641,-0.6260452777421651,-0.08295660036166366,-0.5430886773805015,0.5430886773805015,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,-0.22127936553062727,-0.6352035378368395,-0.14364828209764918,-0.4915552557391903,0.4915552557391903,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,0.17403460030357734,-0.6149444404749638,-0.2035488245931284,-0.4113956158818354,0.4113956158818354,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,0.5214683829304213,-0.7053888590952359,-0.23858499095840863,-0.4668038681368272,0.4668038681368272,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,0.8574233048570674,-0.7455687141139463,-0.2509041591320072,-0.4946645549819391,0.4946645549819391,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,1.2179672368143948,-0.37146695326395457,-0.2467224231464738,-0.12474453011748077,0.12474453011748077,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,1.6284315828384108,-0.15345473235502177,-0.21745027124773952,0.06399553889271775,0.06399553889271775,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,2.196588654420764,0.06815563585989033,-0.1517857142857143,0.21994135014560462,0.21994135014560462,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
full,complex_local__weak__n1000__nsim50,complex_local__weak__nsim50__n1000__y10__seed20279420__full,complex_local,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20279420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20279420,3.7212439129919943,-1.1046223283716246,-0.020343580470162714,-1.084278747901462,1.084278747901462,0.21511341681870277,0.182,0.182,0.20436421639306876,0.20436421639306876,0,0,0,5.8624315109991585
