y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.058825848564476,-2.3461025130920685,2.616352222725942,-0.5050253471006045,0.8467332845566377
-0.7501909905515641,-0.5753850059661965,0.6185386013674753,-3.2465086377671266,4.329283218856774
-0.22127936553062727,-0.6134140730753436,0.6411059774011095,-5.096407914358156,6.828132205160068
0.17403460030357734,-0.6446540927805627,0.674365906106316,-6.230158708543593,8.91969276929291
0.5214683829304213,-0.7628074339429205,0.7918730194990129,-6.82366436687775,9.9774895601081
0.8574233048570674,-0.6901291439552295,0.7190899974551109,-7.055613317442206,10.189906652993855
1.2179672368143948,-0.36100897855866426,0.4059339689995747,-6.73041236144553,9.42367618671949
1.6284315828384108,-0.14854356108264832,0.2608604972798175,-5.758218027219673,7.781512036031212
2.196588654420764,0.08938642122473073,0.21516990489750196,-4.0952050622156,6.080534156137398
3.7212439129919943,-1.9420641157679777,2.1081674913510775,-0.5475039863799754,0.8286010798412171
