profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,-2.7035280339984245,-0.007120058924625583,-0.6620497921578715,-0.6549297332332459,0.6555471677402261,0.6549297332332459,0.0,-0.6549297332332459,0.6555471677402261,0.6549297332332459,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,-0.8127946026844409,-0.12750634258122595,-0.2280495857298443,-0.10054324314861836,0.10414025899386536,0.10054324314861836,0.0,-0.10054324314861836,0.10414025899386536,0.10054324314861836,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,-0.06572320772372146,-0.20071200589246257,-0.33134838736584593,-0.13063638147338336,0.1326012851821609,0.13063638147338336,0.0,-0.13063638147338336,0.1326012851821609,0.13063638147338336,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,0.5265520687023602,-0.24335051968246174,-0.4062264201204723,-0.1628759004380106,0.1659407087710814,0.1628759004380106,0.0,-0.1628759004380106,0.1659407087710814,0.1628759004380106,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,1.0827375752278046,-0.24813814551108931,-0.3958917440853771,-0.14775359857428777,0.1518351673122012,0.14775359857428777,0.0,-0.14775359857428777,0.1518351673122012,0.14775359857428777,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,1.6677225743480715,-0.2147475243473279,-0.3042214052570424,-0.0894738809097145,0.09015690933271622,0.0894738809097145,0.0,-0.0894738809097145,0.09015690933271622,0.0894738809097145,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,2.445720686948039,-0.14317865619117764,-0.16355611577471726,-0.020377459583539627,0.02670046728454539,0.021202419757396434,0.0,-0.020377459583539627,0.02670046728454539,0.021202419757396434,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,4.573296042148181,-0.012521482936410533,-0.5397881661300055,-0.5272666831935949,0.5276162464822215,0.5272666831935949,0.0,-0.5272666831935949,0.5276162464822215,0.5272666831935949,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,-2.7035280339984245,-0.007120058924625583,-0.3213857010708729,-0.3142656421462473,0.33705154700596895,0.3142656421462473,0.0,-0.3142656421462473,0.33705154700596895,0.3142656421462473,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,-0.8127946026844409,-0.12750634258122595,-2.903893501737026,-2.7763871591558003,2.8259031179206575,2.7763871591558003,0.0,-2.7763871591558003,2.8259031179206575,2.7763871591558003,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,-0.06572320772372146,-0.20071200589246257,-4.43897511870035,-4.238263112807887,4.322054635576049,4.238263112807887,0.0,-4.238263112807887,4.322054635576049,4.238263112807887,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,0.5265520687023602,-0.24335051968246174,-5.154063351785089,-4.910712832102627,4.992780572498121,4.910712832102627,0.0,-4.910712832102627,4.992780572498121,4.910712832102627,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,1.0827375752278046,-0.24813814551108931,-5.264308587399568,-5.0161704418884785,5.1309770664352286,5.0161704418884785,0.0,-5.0161704418884785,5.1309770664352286,5.0161704418884785,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,1.6677225743480715,-0.2147475243473279,-4.591494251218644,-4.376746726871316,4.451582840257382,4.376746726871316,0.0,-4.376746726871316,4.451582840257382,4.376746726871316,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,2.445720686948039,-0.14317865619117764,-3.2993214302646736,-3.1561427740734955,3.2135428390991927,3.1561427740734955,0.0,-3.1561427740734955,3.2135428390991927,3.1561427740734955,0.0
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,rf,4.573296042148181,-0.012521482936410533,-0.42620177214938726,-0.41368028921297667,0.424586463167202,0.41368028921297667,0.0,-0.41368028921297667,0.424586463167202,0.41368028921297667,0.0
