profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,-2.7035280339984245,-0.6603120753763464,-0.007120058924625583,-0.6531920164517209,0.6531920164517209,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,-0.8127946026844409,-0.20659807136131372,-0.12750634258122595,-0.07909172878008777,0.07909172878008777,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,-0.06572320772372146,-0.306946596201178,-0.20071200589246257,-0.1062345903087154,0.1062345903087154,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,0.5265520687023602,-0.3934085761892218,-0.24335051968246174,-0.15005805650676007,0.15005805650676007,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,1.0827375752278046,-0.41258484557475383,-0.24813814551108931,-0.16444670006366452,0.16444670006366452,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,1.6677225743480715,-0.3055237325198204,-0.2147475243473279,-0.09077620817249249,0.09077620817249249,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,2.445720686948039,-0.15345503785263567,-0.14317865619117764,-0.010276381661458028,0.010276381661458028,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20267420,4.573296042148181,-0.5285524662200233,-0.012521482936410533,-0.5160309832836127,0.5160309832836127,0.843936507936508,0.8225,0.8225,0.7981773791239207,0.7981773791239207,0,0,0,4.082553923002706
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20267421,-2.7035280339984245,-0.6670507469808515,-0.007120058924625583,-0.6599306880562259,0.6599306880562259,0.8243356553147575,0.7935,0.7935,0.7853609126700992,0.7853609126700992,0,0,0,4.189351224002166
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20267421,-0.8127946026844409,-0.24674767560684346,-0.12750634258122595,-0.11924133302561751,0.11924133302561751,0.8243356553147575,0.7935,0.7935,0.7853609126700992,0.7853609126700992,0,0,0,4.189351224002166
pilot,baseline__strong__n2000__nsim10,baseline__strong__nsim10__n2000__y8__seed20267420__pilot,baseline,strong,2000,10,8,3,25,30000,1729,20267420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20267421,-0.06572320772372146,-0.3522016191257423,-0.20071200589246257,-0.15148961323327975,0.15148961323327975,0.8243356553147575,0.7935,0.7935,0.7853609126700992,0.7853609126700992,0,0,0,4.189351224002166
