y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.0667669459602354,-1.1328754842841895,1.1445095636731657,-0.3821013808175557,0.430526238634593
-0.7453650623208662,-0.2039367669567466,0.20954178218565173,-2.5958429992471137,2.729576338079272
-0.21252911359652862,-0.203690519234204,0.20964579750279666,-3.990556849325679,4.179727927653151
0.185831221986921,-0.24017794760507546,0.24616910495141528,-4.983243290274118,5.184576920718331
0.5337430563979983,-0.29479588623663694,0.29873844379712094,-5.565046078733078,5.766046540146659
0.8765808251914154,-0.2607679551276266,0.2667657456599768,-5.691637446798539,5.907784107795176
1.24274002020416,-0.15704951391399702,0.16430636082101902,-5.398678914713829,5.55128143449878
1.6637435004220442,-0.0557825354214106,0.07503873806222429,-4.534307367350113,4.678719089822678
2.232969587520531,0.029692591708184737,0.05669200818465867,-3.0702999499745807,3.2116701152310525
3.784871434349972,-0.878908012191894,0.8837337379697906,-0.43404619256410515,0.4629364454148452
