profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,-2.0667669459602354,-0.009188554166317026,-1.1420640384505065,-1.1328754842841895,1.1445095636731657,1.1328754842841895,0.0,-1.1328754842841895,1.1445095636731657,1.1328754842841895,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,-0.7453650623208662,-0.09410925568515567,-0.2980460226419023,-0.2039367669567466,0.20954178218565173,0.2039367669567466,0.0,-0.2039367669567466,0.20954178218565173,0.2039367669567466,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,-0.21252911359652862,-0.1628346060250063,-0.36652512525921027,-0.203690519234204,0.20964579750279666,0.203690519234204,0.0,-0.203690519234204,0.20964579750279666,0.203690519234204,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,0.185831221986921,-0.21293110682218677,-0.45310905442726224,-0.24017794760507546,0.24616910495141528,0.24017794760507546,0.0,-0.24017794760507546,0.24616910495141528,0.24017794760507546,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,0.5337430563979983,-0.24536376604850213,-0.5401596522851391,-0.29479588623663694,0.29873844379712094,0.29479588623663694,0.0,-0.29479588623663694,0.29873844379712094,0.29479588623663694,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,0.8765808251914154,-0.25430057900478303,-0.5150685341324097,-0.2607679551276266,0.2667657456599768,0.2607679551276266,0.0,-0.2607679551276266,0.2667657456599768,0.2607679551276266,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,1.24274002020416,-0.23881849458756388,-0.39586800850156095,-0.15704951391399702,0.16430636082101902,0.15704951391399702,0.0,-0.15704951391399702,0.16430636082101902,0.15704951391399702,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,1.6637435004220442,-0.20634387849290936,-0.26212641391431996,-0.0557825354214106,0.07503873806222429,0.0633372955237653,0.0,-0.0557825354214106,0.07503873806222429,0.0633372955237653,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,2.232969587520531,-0.13736678694302262,-0.10767419523483789,0.029692591708184737,0.05669200818465867,0.0464323815754547,0.0,0.029692591708184737,0.05669200818465867,0.0464323815754547,0.0
full,complex_local__medium__n2000__nsim50,complex_local__medium__nsim50__n2000__y10__seed20283420__full,complex_local,medium,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20283420,rf_core_v1,kan_core_v1,kan,3.784871434349972,-0.015691868758915817,-0.8945998809508098,-0.878908012191894,0.8837337379697906,0.878908012191894,0.0,-0.878908012191894,0.8837337379697906,0.878908012191894,0.0
