profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.27368393776186684,0.27368393776186684,0.3505419203865716,0.0,10,0.7571845803494102,0.7223170715850978,0.0,0.7459,0.7459,0.7342064949838271,0.0,0.0,3.963188204900507,3.97537915599969,39.63188204900507,0.0,0.0,0.0,0.0,0.0,0.125,0.125
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-2.5278199592616275,2.5278199592616275,3.00946328193351,0.0,10,0.7571845803494102,0.7223170715850978,0.0,0.7459,0.7459,0.0605390170886964,0.0,0.0,8.719540748300641,8.715324946000692,87.19540748300642,0.0,0.0068000000000000005,0.0,0.0,0.0,0.008333333333333333,0.11666666666666667
