profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20263420,0.7448332874069992,0.748,0.748,0.7348300905310129,0.7348300905310129,0,0,0,3.984397618998628,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20263421,0.7781616654449024,0.7685,0.7685,0.759032476265224,0.759032476265224,0,0,0,3.966360693000752,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,1,2,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20263422,0.7428694488424558,0.7375,0.7375,0.7182117773003539,0.7182117773003539,0,0,0,4.198445759000606,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20263423,0.7747014229309994,0.7445,0.7445,0.7436474623907402,0.7436474623907402,0,0,0,3.78925393100144,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20263424,0.7506690790642225,0.745,0.745,0.7235419242179619,0.7235419242179619,0,0,0,3.9870727220004483,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20263425,0.7723444374607165,0.7465,0.7465,0.7513065178600644,0.7513065178600644,0,0,0,3.854643130001932,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,1,2,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20263426,0.7605661427124736,0.7365,0.7365,0.740849503320989,0.740849503320989,0,0,0,4.017090738001571,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,1,2,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20263427,0.7717049032838507,0.7475,0.7475,0.754076238676158,0.754076238676158,0,0,0,3.9133929069976148,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20263428,0.7536783447623836,0.7535,0.7535,0.7330568645202383,0.7330568645202383,0,0,0,4.136033234000934,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__strong__n2000__nsim10,smooth_low__strong__nsim10__n2000__y8__seed20263420__pilot,smooth_low,strong,2000,10,8,3,25,30000,1729,20263420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20263429,0.7223170715850978,0.7315,0.7315,0.6835120947555287,0.6835120947555287,0,0,0,3.7851913160011463,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
