profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,-1.9995391609771775,-0.004812216038927872,-0.3827354439561867,-0.37792322791725885,0.45432131763189304,0.37889946105427064,0.0,-0.37792322791725885,0.45432131763189304,0.37889946105427064,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,-0.898916145565559,-0.0711616528214641,-0.1734242937479716,-0.1022626409265075,0.10619928312897742,0.1022626409265075,0.0,-0.1022626409265075,0.10619928312897742,0.1022626409265075,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,-0.4793254730652832,-0.13570986907546306,-0.2762438342553379,-0.14053396517987482,0.14428116443109015,0.14053396517987482,0.0,-0.14053396517987482,0.14428116443109015,0.14053396517987482,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,-0.15887133568485334,-0.18469231389628193,-0.3711609664362022,-0.18646865253992032,0.18947491559465982,0.18646865253992032,0.0,-0.18646865253992032,0.18947491559465982,0.18646865253992032,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,0.12292434118275394,-0.22187273167190902,-0.4456776925144608,-0.2238049608425518,0.22623344751645255,0.2238049608425518,0.0,-0.2238049608425518,0.22623344751645255,0.2238049608425518,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,0.4084474162550569,-0.23934725918756888,-0.4590361578649665,-0.2196888986773976,0.22217138398767824,0.2196888986773976,0.0,-0.2196888986773976,0.22217138398767824,0.2196888986773976,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,0.7087180736239561,-0.2314702798612791,-0.41084190948185045,-0.17937162962057138,0.18279142624889397,0.17937162962057138,0.0,-0.17937162962057138,0.18279142624889397,0.17937162962057138,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,1.0608151197724207,-0.20117213753797347,-0.3266033219732627,-0.12543118443528922,0.12984991506826613,0.12543118443528922,0.0,-0.12543118443528922,0.12984991506826613,0.12543118443528922,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,1.5423484096588358,-0.13277952523052938,-0.26163777179369846,-0.1288582465631691,0.1813529332610595,0.13010165457221354,0.0,-0.1288582465631691,0.1813529332610595,0.13010165457221354,0.0
full,smooth_low__strong__n1000__nsim50,smooth_low__strong__nsim50__n1000__y10__seed20267420__full,smooth_low,strong,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20267420,rf_core_v1,kan_core_v1,kan,2.7774734566814545,-0.01392585423555659,-0.5539419348258192,-0.5400160805902626,0.5613044612687378,0.5400756211863719,0.0,-0.5400160805902626,0.5613044612687378,0.5400756211863719,0.0
